baseMean	log2FoldChange	lfcSE	pvalue	padj
Hlc	1975.90332016453	1.46076033481949	0.146439083049504	1.49807427949089e-24	2.68717073883678e-22
Grip91	94.9531902370368	-0.012199905620559	0.192668825565514	0.932348081890294	0.968931732884871
dlg1	1269.43471372272	-0.138019952461884	0.112369972804561	0.190884239446351	0.353900366415393
l(1)sc	0	NA	NA	NA	NA
Lsp1alpha	3.71151644660107	-0.0242948614526903	0.325088735300299	0.801024344490219	0.894202912647927
lz	0.108413509195903	0.0153343644601061	0.339984702977213	0.810469168531441	NA
RpL36	5173.92997430206	1.49692968030991	0.197469301706581	2.28521626447717e-15	1.2145501257499e-13
mal	193.13021882018	-0.021197122791917	0.158189537170176	0.879243984212763	0.937381216452685
mei-218	75.745625292329	-0.045756495420896	0.210468381889732	0.781010060335844	0.883175284934544
Met	234.271633124756	0.0410928428314923	0.183837255617912	0.791773812173652	0.891133663113091
mud	4.75423534969164	-0.107428910556232	0.346709462016135	0.297192810569617	0.479181666480225
mus101	82.4716983017979	-0.236828253253582	0.212095490960903	0.16297168915273	0.32092004048424
Myb	461.817268715661	0.0836321744331613	0.119021788011343	0.455030161233721	0.627250990749653
na	0.227910701046031	0.0194213429012704	0.34037944127909	0.643196021164323	NA
nod	19.5906561803173	0.156980057967249	0.334453398997602	0.313775559419521	0.495845921698386
otu	97.7978396075869	-0.388897947860287	0.248267462725834	0.0414425339594091	0.114145942863248
pcx	630.994268082401	-0.164263706335258	0.189871299379595	0.298508505352205	0.47980111938247
peb	4.46174380733427	0.0274597546684067	0.327533114548061	0.771184095582658	0.876901091252864
per	496.572526591888	0.343920573857048	0.145840345080466	0.00927893105683261	0.0345851066663761
Raf	168.459298007097	-0.0352033918349216	0.164735308592951	0.806431345898729	0.894233687978091
pn	160.706439826794	-0.399168759095467	0.175534149917996	0.00913836893220855	0.0343286895751813
PpV	458.283836823032	-0.369080048668294	0.131591150518767	0.00234342877473812	0.0106082659045716
CG2841	1006.27117617903	-0.504359937174058	0.112701573600667	2.41416402395717e-06	2.45696835062307e-05
r	874.047442170069	0.496198565203886	0.158823490579369	0.000545948489517886	0.00314632964842637
ras	1427.90895291866	0.649905401821103	0.0928799621160134	3.51979860318659e-13	1.20259785608875e-11
rb	485.383382660589	-0.424018679670093	0.143409503648684	0.00120952435587531	0.00615484911589034
rdgB	146.92156451441	0.0638757146169476	0.171611452007159	0.664888412810016	0.807028961574273
RpII215	1093.06606738714	-0.0454460818556811	0.126031869341112	0.676225181366069	0.811357136505275
rst	33.6059603653808	0.15962717048955	0.288783123059799	0.369271102907719	0.549692979950805
run	0.575487936630747	0.0217401353429259	0.339584014029042	0.544918967573611	NA
rut	344.677815716201	0.213992387269334	0.158236370280774	0.126778787671144	0.26636538844523
rux	78.8775440390619	0.21935483839571	0.217914040221091	0.203072669572912	0.369295966567448
sbr	873.35965145753	0.463850857879382	0.0998479871229	1.2495757495085e-06	1.33816507503335e-05
sd	1062.42411022181	-0.252654176831335	0.146521651259959	0.0532062039916512	0.139836818183186
sesB	3601.67415044479	0.221988032286347	0.104627698637367	0.0256226841880532	0.0777347818390198
sev	182.510741236332	0.29705494274177	0.202779236479218	0.0765990798719993	0.188171293005202
sgg	1988.03738465291	-0.400741968922547	0.10367975607723	4.90648541252173e-05	0.000372529447987761
shf	11.5941823393153	-0.102910545437087	0.320834698907278	0.465262798815013	0.635424687800728
shi	629.496067500232	-0.106571417393082	0.101333474080324	0.269565530214912	0.449798297509765
sisA	1.8638570422798	-0.0507446111516497	0.339974755157057	0.411761370691317	0.592655533542668
sl	401.59964640669	-0.142539040795636	0.126366498275554	0.223259882671608	0.391884097284955
slgA	867.791316261422	-0.265770280718782	0.123781908413695	0.0208844523742869	0.0664505302818219
sn	352.723217308389	1.63720943226471	0.141371311019093	3.80513304537522e-32	1.36509148002836e-29
snf	557.799886121188	0.405566722876426	0.16437670653103	0.0054980770043786	0.0225421157179522
sog	310.076491459896	0.63410719900354	0.318078268202535	0.00727656402879636	0.028451960167092
sol	528.780831522732	0.367895757069827	0.12217046769934	0.00127763914188297	0.00645567665000726
sqh	1465.34352469243	-0.335423692427386	0.0988769110461797	0.000376644590325306	0.00226144346073981
sta	16253.4425155549	0.625265151484113	0.1350891280315	7.14506328735506e-07	8.07335891130276e-06
su(sable)	2122.81367856435	-0.361364321603766	0.131330294580462	0.00285801105261643	0.0125738539942119
su(w[a])	28291.1850220727	-0.0215128977925519	0.113005418285285	0.811424678752246	0.897759764078236
swa	39.0394583670053	0.223706068037466	0.307202966280623	0.232819475222013	0.404964784174046
sws	828.12933504151	-0.262785273410494	0.127003825511832	0.0251540600861073	0.0766610104364071
tko	214.681537850141	0.138225492807108	0.175644513360517	0.35913753933694	0.539081975887562
tsg	0	NA	NA	NA	NA
unc	0.6705686674296	-0.0346493282022541	0.341909808958036	0.350996557127674	NA
usp	675.463726035717	-0.0753722008339397	0.126583996301627	0.516032890304513	0.683787283450388
v	2.70938163527807	-0.04409385631515	0.334104137670052	0.577979581560194	0.732686130334698
vap	401.855224735193	-0.288464557361492	0.155347005135191	0.0366017289541581	0.10359660956453
y	0.480603404898176	-0.0205629126419859	0.340634440095219	0.517095073752805	NA
Yp1	1.3153540311659	0.0332219564304964	0.336031436488768	0.613464504282764	NA
Yp3	0.223629888079099	0.0193502984440511	0.340370603061669	0.647549203127558	NA
z	443.728524327831	-0.205630828112803	0.12579376645937	0.0768420750529955	0.188171293005202
Zw	503.746100134956	-0.452185861957738	0.145788361488806	0.000672985904768206	0.00380210540685975
Prosalpha4	1113.25493386845	-0.139175157393057	0.123113850074122	0.223144700482576	0.391884097284955
oc	0.54874697157889	0.0312605501572304	0.341484930290497	0.381914667288769	NA
nullo	0.125531384252374	-0.0152041201309599	0.340028809585174	0.816861365638806	NA
sc	0	NA	NA	NA	NA
nonA	703.661174341681	-0.105925887626823	0.123625683422613	0.322824596344099	0.506841680255779
mei-41	65.5472865658947	-0.312078526089424	0.265922388926847	0.10479306722856	0.235333413885733
Ptp4E	304.636139415702	0.19142724542569	0.15220334627934	0.161742477150281	0.319257846919743
Ptp10D	713.662556992629	-0.206423550895855	0.145603400629744	0.11575872631966	0.251687533740472
shtd	535.155552164451	-0.234810060916616	0.157900261122657	0.092790448634732	0.215989975199097
Vinc	703.536840336318	-0.153475380805188	0.136481433372203	0.217525862496296	0.386110997229539
Cyp1	3740.94806053434	0.486745803191111	0.144741548500828	0.000238446866316412	0.00150736234874031
mew	450.201717751343	-0.549037618521364	0.172585660851141	0.000373477600422401	0.00225185023784095
Fur2	278.285959064715	-0.275802476038457	0.159149442205283	0.0501101046109108	0.132427256200105
Zw10	1220.41118084799	-0.22405905113348	0.0948529499963332	0.0134128823694636	0.0467171995150005
ogre	2194.15415222922	-0.4117004562176	0.106103575088699	4.397163234471e-05	0.000341077256295453
N	65.086591836368	-0.065111718297285	0.223282463431555	0.699672411172884	0.82609038744376
svr	3745.29277394614	-0.332398465137073	0.12345593328726	0.00447646738967101	0.0189490581244186
yl	0.366279147387944	-0.00685257380035672	0.339059529246732	0.801457602061958	NA
fs(1)N	4.52331788059525	-0.0508847768720373	0.323414713421227	0.646603956061056	0.791703649272709
Pgd	1347.62309863617	-0.554072883706741	0.0942240684038786	1.16809983487516e-09	2.12180159879222e-08
wapl	513.298764683114	-0.00801460521905779	0.179002191153082	0.956287903152237	0.983680414505739
fs(1)h	1849.98312123576	0.216593849064425	0.168976746115707	0.140929671165365	0.288082732367946
mys	1976.63637249178	-0.603672011230609	0.16291284028072	4.68028456374693e-05	0.000361086470375099
Mlc-c	2680.06215149195	-0.133617214729394	0.0877106874918614	0.109386941348955	0.242378768200334
Xpac	79.1529175808384	-0.646438288576593	0.351579036181859	0.00924918437089734	0.0345640093027023
B-H2	15.7030989353676	0.243096707342519	0.382436565655453	0.160057150658769	0.317679130284002
Bx42	475.545288275829	0.191939535070605	0.122635228392539	0.0926923838386308	0.215989975199097
hop	726.055351409888	-0.398838449392314	0.16099519965356	0.00543177228979953	0.0223340780397201
Top1	2225.5142847938	-0.462929686490833	0.122162118557142	5.34542353170656e-05	0.000399514727499943
upd1	0.33208889546942	-0.00171014875295817	0.339955433169995	0.996719552324103	NA
por	82.5374580082314	0.259460509781844	0.21423770914504	0.131152610925355	0.272940129738042
phm	0.303784658190124	-0.00168752748421709	0.339955959453265	0.996719360732943	NA
fs(1)M3	0.86031350395554	-0.0496843375213762	0.343940031719416	0.262877233114146	NA
Yp2	2.44598624238266	-0.0402287892312191	0.334817288039826	0.586025471649344	0.73832006305251
U2af50	900.273992329253	1.00417948178482	0.111906416459223	3.27967926868627e-20	4.27849068233164e-18
ewg	418.70013030883	0.329981583287286	0.178263271912181	0.0320929208347539	0.0930370533290339
Cyp4d1	0.41570868879583	0.0216192937036611	0.340389182411558	0.618618925278103	NA
betaCOP	10330.8217792123	-0.538434756315845	0.133390738664069	1.50135512166023e-05	0.000127481928969375
Cyp4g1	744.048299512709	-0.187263115790912	0.396403284569552	0.0928932028212995	0.215989975199097
Wnt5	33.7342819048612	-0.133634027803922	0.265460337289348	0.446809176573803	0.617698620793263
Lcch3	0.376594152757122	-0.0201792197773095	0.340601201656561	0.519968621049991	NA
Dsor1	486.114602647773	0.166199311692221	0.110131228497117	0.109957197281127	0.242378768200334
bys	491.83111769592	0.0028682660117881	0.15962475139662	0.985592271896209	0.996643521803169
ng4	0.105743697321372	-0.0146093476611793	0.339979375173178	0.816861365638806	NA
hep	800.389682290102	-0.285008385460078	0.135306462009221	0.0199187882131925	0.0642324968223174
CycD	433.658123706551	-0.120649281753754	0.136364392640958	0.332415052628779	0.516250649915907
Tbh	10.6212824139689	-0.0252657962416888	0.311082616724695	0.834927924637865	0.909440300585412
Cdc42	1252.06449787374	-0.342244792335152	0.0909522790542416	9.00099163113353e-05	0.000627010824790127
AP-1-2beta	1726.06590275688	-0.607534702403441	0.101403096755035	4.96146212152446e-10	9.49293085918346e-09
Cyp18a1	2.89390536264947	0.0122670175325104	0.328261166705445	0.891973217019008	0.945333505481741
SrpRalpha	6617.99936506322	-0.50880079232653	0.093325881649752	1.57918589743115e-08	2.39860942692517e-07
RpS19a	2206.35571773803	1.70821322289735	0.380261300354948	4.37975981597709e-07	5.15160273436649e-06
TH1	693.272508811852	-0.175845933606324	0.105560984151456	0.078537669835435	0.191019586803134
HLH3B	0.42831441303455	0.000962702698152419	0.338786462435602	0.993412933451612	NA
HLH4C	1.31153818535738	-0.0276460403129646	0.3387336364467	0.53378023185153	NA
Obp19d	126.245804781122	0.0974896842929967	0.349336281474598	0.261892759342771	0.440581605693877
Smyd3	183.968633465484	0.389303556440408	0.185615127493504	0.0146483907889476	0.0504087308924216
Cyp4d2	1718.29469424511	-0.263858921078275	0.105803096679305	0.0083920321336264	0.0323724895477255
e(r)	731.360091021128	0.201649659420811	0.132003383368421	0.103306271863136	0.233088836672327
Klp3A	89.994185613645	0.00338845664179202	0.216446322067331	0.985271000608894	0.996643521803169
Moe	4916.87784786137	-0.179093070446704	0.0785708501450724	0.0179866903123762	0.0598860802743848
Sep1	351.738561519613	-0.181045314640786	0.147392666738224	0.169304706342098	0.327402352389662
Arp6	395.308389010166	0.289927480284524	0.138859754773768	0.022111606240386	0.0689650832313721
Arp2	1186.6146038384	-0.308804231859883	0.0996856074543909	0.00114427112974271	0.00588540885727879
PhKgamma	468.566372802644	0.225172799159692	0.120407206449841	0.044949637512861	0.121474067478259
B-H1	7.25894420271448	0.140645639746523	0.357967746138604	0.223660679913853	0.391884097284955
dhd	0	NA	NA	NA	NA
Gip	616.814592657649	-1.40851109229829	0.189609260369246	8.22134756984522e-15	3.80568831055738e-13
Pgcl	0.125531384252374	-0.0152041201309599	0.340028809585174	0.816861365638806	NA
Tis11	980.039526986953	0.252617502931765	0.176431290020025	0.0947157709417115	0.219221179518316
bcn92	148.934155368724	0.146974139996116	0.189732759627602	0.353311399858674	0.535376830831254
pck	932.667571903966	-0.0965872745985367	0.1087151911575	0.34721733209203	0.531190694618404
MAPk-Ak2	1763.78369160394	-0.0508493614542753	0.090957672636364	0.559657158253954	0.720276252999483
Rnp4F	664.077571220826	-0.0637323356390259	0.106089119525986	0.523653545408304	0.688134466722451
RpL7A	2175.09266719866	1.56583006260233	0.12623636663129	1.78983910540844e-36	8.56139705420369e-34
Spat	413.522378703872	0.198422752232567	0.142644449378637	0.12590287498967	0.264912940777385
Sptr	279.667595941591	-0.366286218044313	0.150944898964827	0.00701203462058971	0.0276435980234787
bif	1149.0968583461	-0.978783532831285	0.12681853477216	1.38728493082675e-15	7.96301550294556e-14
mof	263.032472308804	0.0129518675339581	0.153520268154194	0.925815844864774	0.965512890538481
sun	108.002446705153	0.447485772069238	0.250003483953403	0.0218156995635448	0.0683526831303205
tilB	183.3865180557	0.468464536106349	0.173422027435957	0.00224187891630347	0.0102455294423423
Vps26	1384.83734438014	-0.366918951814705	0.102782109213074	0.000176061327811504	0.00115364386031739
Ahcy	1102.97231684874	0.389516219608868	0.13347491246014	0.00156160944946081	0.00742023033104723
Cp7Fa	0.879576754635127	-0.0313056275029912	0.34174324469422	0.308398702148308	NA
Cp7Fb	0.570963672343395	-0.0202253990588245	0.339454836505618	0.548729093226717	NA
Cp7Fc	0.914090752272622	0.000408994908729976	0.335718470246863	0.991812549417801	NA
Ost48	9928.53880714772	-0.246806275275914	0.0985859697748197	0.00951696793320713	0.0351980643921449
CG14630	31.3107622738995	-0.956232902681556	0.469310210839237	0.00301868724900436	0.0131267157646099
Ag5r	0.606675580735202	-0.00180458991755197	0.339946886494053	0.995792105123641	NA
CkIalpha	2234.51338168841	-0.189571432950067	0.0953693333253913	0.03732460761326	0.105227528339937
Cyp4ae1	40.2359520823352	1.32675074810044	0.413013460436243	8.90621019127807e-05	0.000623434713389465
Rala	3411.21700400396	0.00256067722871615	0.0829611544364897	0.96970578650832	0.988300996903011
RpL22	27183.6300390169	0.688457925691719	0.0939512253546148	2.03815252306038e-14	8.60220256056365e-13
CG15865	6.48196794932187	0.149324027006977	0.367583214513177	0.168608401726959	0.326963589835387
dod	486.503773121535	0.449749625641282	0.135619448350551	0.000331556759506005	0.00202461255272816
peng	505.597313780942	0.260382417770005	0.130810346045498	0.0309850884999302	0.0913010307954823
tty	7.62525237949372	-0.626796272361678	1.09453544622273	0.0193482166634372	0.0631627953933783
SMC3	194.133575212224	-0.0272371700156048	0.152144951224272	0.84026093926338	0.909440300585412
NetA	320.241210354483	0.594483833852524	0.235633155684706	0.00234280456874885	0.0106082659045716
NetB	72.4358252235275	-0.00902992126708631	0.241502660747505	0.957090784607879	0.983680414505739
Rab10	1418.31455745801	0.219500307140474	0.0951132124990658	0.0159689524243848	0.0540391739979127
Rab18	897.707378582519	0.617371819447798	0.159392796819354	2.33861233237285e-05	0.000189599361409889
Rbf	384.328349066851	-0.345898430949231	0.162032724970403	0.0159074760883413	0.0539650784557206
Spx	212.80992312183	0.163939189039168	0.166062193084418	0.25834560445407	0.437646771085637
dah	3.17478201520934	0.050739660153702	0.332891372985108	0.577409878642835	0.732611119232952
Vsp37A	348.70951684749	-0.0527196676788212	0.124548967697236	0.648180677521578	0.792957606345664
Tom40	322.814248017709	-0.138496493380859	0.156453670676379	0.317456080921308	0.499506004519821
stnA	8.36792286676056	-0.570506564926999	1.13233874977124	0.0160799493359643	0.0540391739979127
ari-1	969.741503797395	0.153515834769791	0.106362170223218	0.128163955966655	0.268098071154737
Ork1	475.988301719447	-1.34939778057624	0.193230107315305	2.30048024126146e-13	8.25297286552547e-12
ND-75	2210.5504577912	-0.266422444363244	0.083146436724397	0.000962920419280188	0.00517524644819127
Ser7	65.3190405124772	-0.532628728427382	0.288524335588686	0.0136420506874819	0.0474003456090472
Ran	2075.58842490784	-0.427159531781877	0.0847922099265712	9.28864302106843e-08	1.2457198817975e-06
pcm	570.8485481931	-0.343453699480017	0.137035713925726	0.00660357038808219	0.0264696187343518
mst	186.648506265349	0.435421046644373	0.198875876792551	0.00979230912073728	0.0359385258011713
Rpt6	1131.86545685846	-0.402422244511302	0.131101167038031	0.000905423306538759	0.00488452046948541
Sp1	0.446128717133603	-0.00174359480767187	0.33995353947954	0.996720247522595	NA
Dredd	375.54929450505	-0.281538688145115	0.153009324655331	0.0395089597096524	0.10966219958095
Ag5r2	0.753188305514244	-0.0224051431568686	0.340938527150115	0.360876140748386	NA
Paics	464.064762388168	-0.338712861000094	0.135444102248066	0.00631844049049815	0.025540738320746
Trxr-1	3015.79617347588	-0.109580455978325	0.0768578146398675	0.142316869325056	0.289680436143907
C901	3.93253383255384	0.175955161833238	0.388319061523007	0.106955371791234	0.238695114339691
sdk	610.968369413724	0.0754467634371774	0.144019250106513	0.563850260009727	0.722433145637462
scu	587.746260725575	0.30207545067747	0.167018960198052	0.0391621995448658	0.108916134235775
org-1	13.4232160232036	-0.239660303460684	0.383195267278057	0.156186279316346	0.311287931692996
Tsf1	245.846566154175	0.774773780759135	0.612279080112368	0.0133745695912057	0.0466970982077377
Ac13E	937.902630366553	-0.976223486874806	0.159465314797448	1.03044858831278e-10	2.20700555855051e-09
Taf8	164.188117555396	-0.312051156261207	0.177912088173525	0.041630729120625	0.114225805522174
Pp2C1	567.858571847434	-0.0525636564037982	0.137262086314519	0.669688856101098	0.809470094811631
Peritrophin-A	333.418340342746	0.195891572780237	0.15497824619336	0.155704246250387	0.310758822488603
Hira	191.730690092221	0.127728973882818	0.184760254878484	0.41241003622403	0.592994390763009
Cbp80	772.80454608607	-0.543359167858727	0.123896267459775	3.21733417414448e-06	3.11328856422926e-05
a6	236.513200074332	-0.138989379063165	0.161512208308172	0.326166430234426	0.510970335574674
AMPKalpha	1129.27756715688	0.482603903389174	0.0980904831534377	3.17474914193756e-07	3.82837396527765e-06
Pp4-19C	378.099960888019	0.0361738802182982	0.123339551829718	0.753685435777122	0.86247097315803
Mnt	1099.05825033496	-0.717005341761839	0.166064780621474	2.65889585064721e-06	2.66819268928583e-05
Parg	351.588451556523	0.407253013117678	0.125609686200778	0.000503139745642085	0.00291131264111448
Rbcn-3A	3020.68669465553	-0.284236713325083	0.161589605063321	0.0449092752645622	0.121474067478259
Es2	151.435273189299	-0.133806477799809	0.167261468624643	0.358278753818534	0.538920347724943
D2hgdh	1029.20624659352	0.676586084548308	0.129661160962154	3.86010623822799e-08	5.4306396586835e-07
Ocrl	365.343793836726	0.0443915985054667	0.125096143176014	0.703590227403701	0.828942509297463
mip130	412.553546489377	-0.311226679543615	0.127100662193174	0.00817085718931094	0.0316896758558411
Rbcn-3B	1005.72338124707	-0.0827059441286061	0.137163231484918	0.509000634963243	0.677565780308213
Edem1	2747.26296257828	-0.75130723893856	0.123273990709166	1.81860788308411e-10	3.62458654475792e-09
eIF2Bepsilon	662.686651666839	0.020865556685521	0.115502890274285	0.854839300925709	0.920250860336378
CG14803	164.252155924204	0.18627146855857	0.175165770656061	0.216706714414978	0.385345892423164
CG14805	286.851649525232	-0.0577227772937487	0.1517753212363	0.669605944951697	0.809470094811631
CG14814	38.6868034608332	0.118990721468225	0.24999580754355	0.497625773860259	0.667376621952777
Pex5	531.860712790549	0.0710494344343237	0.116152611996468	0.515052637019983	0.683719273009875
Pgam5	489.451127937626	-0.147978210011327	0.138300240970473	0.24007217818388	0.41356971872013
trr	550.564564587318	-0.158081554647111	0.166570891621309	0.279315619704026	0.459598127577508
mRpL16	181.836113888164	0.0937974779442192	0.168984170965665	0.522979789556582	0.687879008261865
CG3857	151.246460701925	-0.339507952847717	0.207238688268623	0.0466459208721124	0.125349993354834
CG3587	185.376461415509	0.233315292103743	0.175879347528926	0.123124580739199	0.261180516911585
CG11596	347.947928944878	-0.218077332538892	0.149192189826552	0.102876868881638	0.232802647331286
Or2a	3.87894757562584	-0.0392711015869787	0.328490183309313	0.675918301902116	0.811357136505275
CG3078	0.774280647526865	0.0301847681475245	0.338501099516311	0.554199215225213	NA
CG3191	467.507564609704	1.2372715075021	0.14621995834726	2.34545370347168e-18	2.24381737632124e-16
CG2865	954.441290925541	-1.02103096494154	0.145475114190383	2.38370228327972e-13	8.34295799147902e-12
CG2924	524.525122703226	-0.222447261077369	0.124072899197819	0.0531715561242245	0.139836818183186
CG2918	32306.0935271739	-1.07502585357815	0.129700279580003	1.16252964387128e-17	1.04264377434705e-15
CG3740	459.449527482025	-0.308448190016731	0.163118174288459	0.0317812672925831	0.0926953629367008
CG32809	196.339526844853	-0.195389210292901	0.198858591005844	0.229985474927755	0.401495324235193
CG17778	28.7245550332852	-0.502303193122413	0.387342076310551	0.0347058012581929	0.0990115801302323
arg	7.21287334791936	0.138834256675823	0.350118516054362	0.274512291458446	0.456989719539292
CG3156	72.6808955297532	-0.0515811369265603	0.219926406233611	0.757485024866347	0.866128295365106
CG17896	908.659271374533	0.265867824937805	0.14616907563214	0.0404845664953644	0.111937096186605
CG3630	40.9286362946102	-0.180578087839427	0.297746746580461	0.312454938650462	0.494892756030258
Cyp4d14	5.75121240468062	0.0236138741319107	0.322613213887878	0.822473425771918	0.90371314393775
Nmd3	532.48887108479	0.863030757204487	0.119257935658037	6.41057016148486e-14	2.55532449492521e-12
PIG-K	533.376113589863	-0.260923058143194	0.112888667622774	0.0139052818045076	0.0481982593948513
FarO	4.98956071771193	-0.230893315411537	0.42934400041286	0.0714527252427938	0.179570334016478
unc-4	0.211487394642744	-0.0180898870590216	0.340312665808013	0.66375615981354	NA
Fim	667.353597557842	-0.496834207563394	0.135956052662134	8.08239541072877e-05	0.000571341744551516
brk	134.752754764969	-0.00175731483668973	0.178780878398891	0.989335460037266	0.996977798562835
bbx	1353.82937500815	-0.402832536152944	0.122804417214562	0.000456592192448703	0.00269633660972794
MTPAP	122.975995747369	0.166085622700976	0.180653211284221	0.279660270227688	0.459598127577508
Tsp2A	36.6696227599265	-0.0374321153199784	0.236119075479009	0.824535377322279	0.905166183258969
Naa30A	564.851459536843	-0.232157900791522	0.11529965550882	0.0327352052515797	0.0943792335798497
CG11417	339.548246515898	0.0986401019554943	0.163208466128614	0.491663350336872	0.661234215307789
CG12773	1261.6913400328	-0.260379993480268	0.134272764259285	0.0344010549460248	0.0986452593221076
CG11409	10.2442860639123	-0.147912989928314	0.358040288171193	0.232250403227562	0.404465204649941
b6	3.42051612583271	0.161155530711845	0.378667709809992	0.122320593606047	0.260819827071761
