peak_225	86	peak_225	24	peak_225	42
peak_228	64	peak_228	11	peak_228	27
peak_236	25	peak_236	10	peak_236	18
peak_240	88	peak_240	49	peak_240	80
peak_243	65	peak_243	33	peak_243	43
peak_253	97	peak_253	37	peak_253	53
peak_271	57	peak_271	35	peak_271	22
peak_275	48	peak_275	38	peak_275	31
peak_276	80	peak_276	77	peak_276	64
peak_289	70	peak_289	28	peak_289	35
peak_293	45	peak_293	47	peak_293	62
peak_294	22	peak_294	12	peak_294	23
peak_297	102	peak_297	61	peak_297	69
peak_304	98	peak_304	46	peak_304	56
peak_310	89	peak_310	49	peak_310	69
peak_315	121	peak_315	39	peak_315	53
peak_345	67	peak_345	39	peak_345	34
peak_346	71	peak_346	45	peak_346	42
peak_347	79	peak_347	49	peak_347	54
peak_348	17	peak_348	8	peak_348	27
peak_349	86	peak_349	49	peak_349	82
peak_358	61	peak_358	41	peak_358	33
peak_361	74	peak_361	31	peak_361	70
peak_366	78	peak_366	38	peak_366	36
peak_367	70	peak_367	21	peak_367	19
peak_369	106	peak_369	31	peak_369	61
peak_371	112	peak_371	43	peak_371	72
peak_374	50	peak_374	17	peak_374	29
peak_377	51	peak_377	25	peak_377	38
peak_382	91	peak_382	33	peak_382	64
peak_385	84	peak_385	23	peak_385	49
peak_390	5	peak_390	13	peak_390	13
peak_391	71	peak_391	28	peak_391	39
peak_393	59	peak_393	61	peak_393	49
peak_397	97	peak_397	39	peak_397	54
peak_398	43	peak_398	28	peak_398	28
peak_399	80	peak_399	52	peak_399	75
peak_408	113	peak_408	52	peak_408	53
peak_425	73	peak_425	37	peak_425	68
peak_431	64	peak_431	35	peak_431	45
peak_434	92	peak_434	70	peak_434	47
peak_438	47	peak_438	37	peak_438	40
peak_443	137	peak_443	43	peak_443	82
peak_447	99	peak_447	56	peak_447	60
peak_449	60	peak_449	27	peak_449	37
peak_450	31	peak_450	25	peak_450	30
peak_451	51	peak_451	37	peak_451	52
peak_454	96	peak_454	46	peak_454	79
peak_458	24	peak_458	15	peak_458	21
peak_461	95	peak_461	39	peak_461	58
peak_462	136	peak_462	60	peak_462	66
peak_465	67	peak_465	37	peak_465	42
peak_475	29	peak_475	28	peak_475	11
peak_488	100	peak_488	53	peak_488	75
peak_490	60	peak_490	32	peak_490	35
peak_493	23	peak_493	15	peak_493	20
peak_494	117	peak_494	95	peak_494	71
peak_495	9	peak_495	12	peak_495	6
peak_508	137	peak_508	76	peak_508	139
peak_513	35	peak_513	27	peak_513	20
peak_514	49	peak_514	29	peak_514	39
peak_531	161	peak_531	65	peak_531	92
peak_536	99	peak_536	32	peak_536	42
peak_541	80	peak_541	53	peak_541	66
peak_542	100	peak_542	69	peak_542	77
peak_543	119	peak_543	85	peak_543	92
peak_556	65	peak_556	33	peak_556	39
peak_559	96	peak_559	42	peak_559	43
peak_564	109	peak_564	44	peak_564	54
peak_578	54	peak_578	25	peak_578	14
peak_579	51	peak_579	18	peak_579	22
peak_580	35	peak_580	18	peak_580	22
peak_599	97	peak_599	27	peak_599	49
peak_607	63	peak_607	20	peak_607	26
peak_611	20	peak_611	14	peak_611	25
peak_615	27	peak_615	17	peak_615	11
peak_616	66	peak_616	31	peak_616	39
peak_617	48	peak_617	19	peak_617	19
peak_618	26	peak_618	15	peak_618	8
peak_623	79	peak_623	28	peak_623	56
peak_631	100	peak_631	33	peak_631	66
peak_640	90	peak_640	29	peak_640	55
peak_641	29	peak_641	14	peak_641	24
peak_648	137	peak_648	49	peak_648	72
peak_649	104	peak_649	32	peak_649	55
peak_657	39	peak_657	33	peak_657	24
peak_658	45	peak_658	33	peak_658	15
peak_662	25	peak_662	22	peak_662	23
peak_679	44	peak_679	21	peak_679	40
peak_680	35	peak_680	36	peak_680	40
peak_694	43	peak_694	23	peak_694	38
peak_695	21	peak_695	12	peak_695	10
peak_696	10	peak_696	13	peak_696	10
peak_704	51	peak_704	17	peak_704	42
peak_705	56	peak_705	12	peak_705	35
peak_707	120	peak_707	42	peak_707	47
peak_712	13	peak_712	12	peak_712	12
peak_713	43	peak_713	24	peak_713	27
peak_714	89	peak_714	25	peak_714	27
peak_720	94	peak_720	21	peak_720	34
peak_731	80	peak_731	33	peak_731	51
peak_738	75	peak_738	26	peak_738	59
peak_742	84	peak_742	23	peak_742	57
peak_751	28	peak_751	16	peak_751	17
peak_752	41	peak_752	42	peak_752	35
peak_753	22	peak_753	19	peak_753	20
peak_762	139	peak_762	79	peak_762	88
peak_765	69	peak_765	55	peak_765	67
peak_766	54	peak_766	45	peak_766	41
peak_772	70	peak_772	37	peak_772	65
peak_785	55	peak_785	30	peak_785	40
peak_790	56	peak_790	43	peak_790	40
peak_810	100	peak_810	45	peak_810	44
peak_814	83	peak_814	52	peak_814	35
peak_818	19	peak_818	13	peak_818	17
peak_819	36	peak_819	13	peak_819	27
peak_820	141	peak_820	72	peak_820	103
peak_851	35	peak_851	16	peak_851	25
peak_857	52	peak_857	22	peak_857	28
peak_858	52	peak_858	22	peak_858	40
peak_861	113	peak_861	59	peak_861	79
peak_864	57	peak_864	35	peak_864	44
peak_866	109	peak_866	48	peak_866	68
peak_867	18	peak_867	21	peak_867	20
peak_869	93	peak_869	35	peak_869	65
peak_881	91	peak_881	58	peak_881	60
peak_882	45	peak_882	33	peak_882	37
peak_887	96	peak_887	79	peak_887	59
peak_889	78	peak_889	40	peak_889	42
peak_890	95	peak_890	48	peak_890	73
peak_900	43	peak_900	11	peak_900	25
peak_901	69	peak_901	34	peak_901	34
peak_905	42	peak_905	18	peak_905	34
peak_906	38	peak_906	21	peak_906	35
peak_907	130	peak_907	54	peak_907	90
peak_914	77	peak_914	28	peak_914	29
peak_916	83	peak_916	36	peak_916	44
peak_923	102	peak_923	43	peak_923	61
peak_926	81	peak_926	66	peak_926	58
peak_927	39	peak_927	28	peak_927	26
peak_929	137	peak_929	67	peak_929	93
peak_935	186	peak_935	83	peak_935	144
peak_951	106	peak_951	44	peak_951	60
peak_954	42	peak_954	19	peak_954	26
peak_955	45	peak_955	33	peak_955	28
peak_956	63	peak_956	40	peak_956	47
peak_965	87	peak_965	18	peak_965	44
peak_966	83	peak_966	38	peak_966	68
peak_969	50	peak_969	36	peak_969	40
peak_970	25	peak_970	11	peak_970	22
peak_971	45	peak_971	14	peak_971	41
peak_975	73	peak_975	22	peak_975	18
peak_976	69	peak_976	32	peak_976	33
peak_988	113	peak_988	41	peak_988	49
peak_989	111	peak_989	35	peak_989	63
peak_992	130	peak_992	58	peak_992	80
peak_996	146	peak_996	39	peak_996	49
peak_1000	62	peak_1000	26	peak_1000	35
peak_1001	93	peak_1001	29	peak_1001	56
peak_1008	70	peak_1008	33	peak_1008	40
peak_1018	59	peak_1018	21	peak_1018	40
peak_1019	59	peak_1019	31	peak_1019	36
peak_1020	144	peak_1020	44	peak_1020	58
peak_1037	158	peak_1037	49	peak_1037	87
peak_1043	80	peak_1043	31	peak_1043	50
peak_1045	32	peak_1045	17	peak_1045	26
peak_1046	17	peak_1046	10	peak_1046	18
peak_1047	95	peak_1047	34	peak_1047	37
peak_1067	69	peak_1067	55	peak_1067	54
peak_1069	24	peak_1069	19	peak_1069	18
peak_1078	103	peak_1078	38	peak_1078	37
peak_1104	57	peak_1104	34	peak_1104	37
peak_1105	94	peak_1105	62	peak_1105	50
peak_1107	28	peak_1107	27	peak_1107	23
peak_1108	27	peak_1108	20	peak_1108	23
peak_1109	68	peak_1109	29	peak_1109	56
peak_1110	84	peak_1110	42	peak_1110	35
peak_1116	90	peak_1116	36	peak_1116	62
peak_1119	50	peak_1119	24	peak_1119	17
peak_1120	90	peak_1120	24	peak_1120	47
peak_1143	93	peak_1143	38	peak_1143	65
peak_1146	87	peak_1146	25	peak_1146	45
peak_1155	25	peak_1155	8	peak_1155	9
peak_1157	93	peak_1157	37	peak_1157	43
peak_1159	110	peak_1159	50	peak_1159	32
peak_1165	83	peak_1165	34	peak_1165	48
peak_1174	139	peak_1174	60	peak_1174	47
peak_1175	50	peak_1175	33	peak_1175	40
peak_1183	39	peak_1183	39	peak_1183	30
peak_1184	41	peak_1184	34	peak_1184	34
peak_1190	71	peak_1190	24	peak_1190	38
peak_1211	80	peak_1211	20	peak_1211	37
peak_1215	18	peak_1215	19	peak_1215	22
peak_1224	83	peak_1224	38	peak_1224	48
peak_1228	12	peak_1228	7	peak_1228	16
peak_1229	48	peak_1229	31	peak_1229	31
peak_1230	17	peak_1230	11	peak_1230	8
peak_1234	79	peak_1234	32	peak_1234	34
peak_1239	75	peak_1239	34	peak_1239	48
peak_1240	76	peak_1240	25	peak_1240	43
peak_1244	37	peak_1244	16	peak_1244	24
peak_1256	85	peak_1256	36	peak_1256	46
peak_1264	100	peak_1264	31	peak_1264	60
peak_1267	90	peak_1267	38	peak_1267	39
peak_1268	29	peak_1268	7	peak_1268	17
peak_1279	108	peak_1279	31	peak_1279	38
peak_1287	100	peak_1287	39	peak_1287	43
peak_1289	21	peak_1289	10	peak_1289	11
peak_1300	14	peak_1300	14	peak_1300	15
peak_1303	59	peak_1303	39	peak_1303	42
peak_1306	86	peak_1306	27	peak_1306	40
peak_1310	15	peak_1310	8	peak_1310	19
peak_1311	64	peak_1311	47	peak_1311	42
peak_1312	95	peak_1312	44	peak_1312	51
peak_1313	74	peak_1313	31	peak_1313	38
peak_1316	90	peak_1316	54	peak_1316	63
peak_1319	28	peak_1319	18	peak_1319	17
peak_1321	73	peak_1321	39	peak_1321	58
peak_1323	24	peak_1323	20	peak_1323	21
peak_1338	44	peak_1338	24	peak_1338	30
peak_1350	82	peak_1350	39	peak_1350	50
peak_1365	80	peak_1365	29	peak_1365	51
peak_1383	79	peak_1383	37	peak_1383	42
peak_1391	62	peak_1391	35	peak_1391	45
peak_1392	62	peak_1392	40	peak_1392	44
peak_1393	120	peak_1393	63	peak_1393	65
peak_1401	78	peak_1401	38	peak_1401	39
peak_1409	114	peak_1409	62	peak_1409	74
peak_1410	58	peak_1410	62	peak_1410	32
peak_1411	47	peak_1411	27	peak_1411	23
peak_1425	103	peak_1425	62	peak_1425	57
peak_1434	124	peak_1434	46	peak_1434	54
peak_1438	61	peak_1438	17	peak_1438	23
peak_1444	103	peak_1444	42	peak_1444	58
peak_1445	57	peak_1445	28	peak_1445	50
peak_1453	98	peak_1453	33	peak_1453	58
peak_1461	61	peak_1461	22	peak_1461	18
peak_1466	24	peak_1466	20	peak_1466	23
peak_1467	62	peak_1467	56	peak_1467	43
peak_1468	79	peak_1468	57	peak_1468	56
peak_1472	133	peak_1472	40	peak_1472	84
peak_1480	124	peak_1480	54	peak_1480	66
peak_1490	54	peak_1490	22	peak_1490	34
peak_1493	65	peak_1493	20	peak_1493	36
peak_1495	57	peak_1495	21	peak_1495	31
peak_1499	74	peak_1499	28	peak_1499	56
peak_1505	87	peak_1505	46	peak_1505	45
peak_1525	60	peak_1525	18	peak_1525	22
peak_1530	26	peak_1530	24	peak_1530	22
peak_1531	28	peak_1531	23	peak_1531	23
peak_1532	17	peak_1532	24	peak_1532	15
peak_1533	34	peak_1533	31	peak_1533	25
peak_1540	69	peak_1540	23	peak_1540	34
peak_1543	38	peak_1543	20	peak_1543	20
peak_1558	45	peak_1558	48	peak_1558	63
peak_1559	31	peak_1559	31	peak_1559	44
peak_1560	40	peak_1560	33	peak_1560	25
peak_1570	73	peak_1570	39	peak_1570	60
peak_1576	40	peak_1576	42	peak_1576	38
peak_1578	55	peak_1578	26	peak_1578	36
peak_1583	57	peak_1583	37	peak_1583	34
peak_1597	94	peak_1597	45	peak_1597	41
peak_1599	34	peak_1599	24	peak_1599	30
peak_1612	53	peak_1612	15	peak_1612	50
peak_1617	77	peak_1617	32	peak_1617	60
peak_1626	100	peak_1626	58	peak_1626	62
peak_1645	114	peak_1645	64	peak_1645	73
peak_1647	52	peak_1647	27	peak_1647	29
peak_1652	48	peak_1652	40	peak_1652	45
peak_1658	129	peak_1658	44	peak_1658	67
peak_1661	85	peak_1661	66	peak_1661	64
peak_1664	93	peak_1664	74	peak_1664	47
peak_1665	62	peak_1665	58	peak_1665	43
peak_1667	78	peak_1667	34	peak_1667	54
peak_1674	24	peak_1674	19	peak_1674	28
peak_1680	91	peak_1680	80	peak_1680	48
peak_1689	83	peak_1689	61	peak_1689	54
peak_1702	73	peak_1702	53	peak_1702	47
peak_1703	65	peak_1703	45	peak_1703	45
peak_1709	58	peak_1709	42	peak_1709	49
peak_1711	57	peak_1711	26	peak_1711	48
peak_1712	35	peak_1712	22	peak_1712	45
peak_1718	51	peak_1718	29	peak_1718	32
peak_1724	70	peak_1724	68	peak_1724	49
peak_1726	105	peak_1726	66	peak_1726	84
peak_1730	41	peak_1730	16	peak_1730	33
peak_1743	76	peak_1743	46	peak_1743	54
peak_1751	19	peak_1751	19	peak_1751	23
peak_1752	36	peak_1752	21	peak_1752	27
peak_1753	98	peak_1753	42	peak_1753	65
peak_1761	84	peak_1761	45	peak_1761	60
peak_1766	117	peak_1766	82	peak_1766	105
peak_1768	51	peak_1768	29	peak_1768	49
peak_1784	55	peak_1784	25	peak_1784	30
peak_1791	24	peak_1791	15	peak_1791	19
peak_1792	97	peak_1792	76	peak_1792	81
peak_1796	90	peak_1796	34	peak_1796	60
peak_1804	131	peak_1804	54	peak_1804	101
peak_1810	112	peak_1810	35	peak_1810	71
peak_1834	73	peak_1834	36	peak_1834	42
peak_1838	0	peak_1838	0	peak_1838	0
peak_1840	74	peak_1840	62	peak_1840	54
peak_1843	56	peak_1843	36	peak_1843	34
peak_1847	60	peak_1847	31	peak_1847	35
peak_1848	78	peak_1848	47	peak_1848	54
peak_1857	87	peak_1857	22	peak_1857	42
peak_1863	93	peak_1863	35	peak_1863	72
peak_1864	81	peak_1864	31	peak_1864	56
peak_1865	47	peak_1865	30	peak_1865	38
peak_1867	97	peak_1867	32	peak_1867	51
peak_1875	151	peak_1875	71	peak_1875	85
peak_1881	67	peak_1881	33	peak_1881	36
peak_1894	72	peak_1894	30	peak_1894	46
peak_1895	34	peak_1895	17	peak_1895	42
peak_1910	69	peak_1910	31	peak_1910	40
peak_1912	22	peak_1912	16	peak_1912	16
peak_1913	10	peak_1913	14	peak_1913	13
peak_1914	61	peak_1914	33	peak_1914	41
peak_1916	145	peak_1916	72	peak_1916	86
peak_1918	74	peak_1918	48	peak_1918	59
peak_1919	36	peak_1919	26	peak_1919	29
peak_1920	11	peak_1920	14	peak_1920	10
peak_1921	41	peak_1921	29	peak_1921	25
peak_1925	93	peak_1925	52	peak_1925	77
peak_1930	42	peak_1930	24	peak_1930	27
peak_1931	62	peak_1931	38	peak_1931	48
peak_1932	56	peak_1932	20	peak_1932	45
peak_1933	53	peak_1933	22	peak_1933	40
peak_1940	74	peak_1940	47	peak_1940	52
peak_1941	67	peak_1941	29	peak_1941	45
peak_1942	34	peak_1942	23	peak_1942	24
peak_1943	39	peak_1943	17	peak_1943	36
peak_1944	81	peak_1944	38	peak_1944	62
peak_1965	10	peak_1965	12	peak_1965	16
peak_1966	39	peak_1966	47	peak_1966	43
peak_1971	68	peak_1971	48	peak_1971	56
peak_1972	81	peak_1972	50	peak_1972	48
peak_1978	56	peak_1978	26	peak_1978	57
peak_1979	44	peak_1979	20	peak_1979	38
peak_1980	37	peak_1980	12	peak_1980	18
peak_1989	139	peak_1989	91	peak_1989	83
peak_1991	47	peak_1991	27	peak_1991	29
peak_1994	44	peak_1994	11	peak_1994	23
peak_2005	60	peak_2005	32	peak_2005	39
peak_2006	107	peak_2006	41	peak_2006	41
peak_2008	53	peak_2008	43	peak_2008	43
peak_2009	41	peak_2009	19	peak_2009	24
peak_2010	115	peak_2010	73	peak_2010	75
peak_2012	84	peak_2012	35	peak_2012	36
peak_2030	99	peak_2030	46	peak_2030	67
peak_2032	45	peak_2032	24	peak_2032	47
peak_2033	36	peak_2033	11	peak_2033	30
peak_2034	49	peak_2034	21	peak_2034	38
peak_2042	127	peak_2042	67	peak_2042	45
peak_2065	81	peak_2065	41	peak_2065	51
peak_2066	55	peak_2066	32	peak_2066	37
peak_2081	36	peak_2081	34	peak_2081	22
peak_2082	42	peak_2082	37	peak_2082	71
peak_2083	7	peak_2083	9	peak_2083	8
peak_2096	139	peak_2096	50	peak_2096	55
peak_2111	81	peak_2111	39	peak_2111	60
peak_2115	39	peak_2115	23	peak_2115	22
peak_2122	114	peak_2122	54	peak_2122	95
peak_2125	100	peak_2125	40	peak_2125	55
peak_2136	67	peak_2136	45	peak_2136	53
peak_2140	33	peak_2140	17	peak_2140	29
peak_2141	114	peak_2141	70	peak_2141	66
peak_2145	268	peak_2145	72	peak_2145	92
peak_2156	94	peak_2156	41	peak_2156	42
peak_2157	94	peak_2157	46	peak_2157	33
peak_2166	101	peak_2166	36	peak_2166	59
peak_2169	117	peak_2169	43	peak_2169	53
peak_2171	135	peak_2171	63	peak_2171	88
peak_2182	44	peak_2182	25	peak_2182	28
peak_2195	13	peak_2195	13	peak_2195	11
peak_2200	87	peak_2200	40	peak_2200	39
peak_2205	60	peak_2205	21	peak_2205	34
peak_2206	118	peak_2206	67	peak_2206	75
peak_2209	61	peak_2209	20	peak_2209	34
peak_2213	26	peak_2213	21	peak_2213	18
peak_2224	264	peak_2224	82	peak_2224	127
peak_2227	61	peak_2227	26	peak_2227	39
peak_2238	93	peak_2238	38	peak_2238	51
peak_2245	23	peak_2245	24	peak_2245	17
peak_2247	74	peak_2247	47	peak_2247	82
peak_2248	94	peak_2248	55	peak_2248	57
peak_2269	83	peak_2269	53	peak_2269	60
peak_2275	100	peak_2275	45	peak_2275	76
peak_2284	31	peak_2284	14	peak_2284	20
peak_2285	29	peak_2285	13	peak_2285	18
peak_2293	59	peak_2293	39	peak_2293	45
peak_2300	142	peak_2300	48	peak_2300	86
peak_2319	115	peak_2319	74	peak_2319	74
peak_2325	60	peak_2325	36	peak_2325	51
peak_2326	88	peak_2326	50	peak_2326	44
peak_2328	137	peak_2328	92	peak_2328	90
peak_2334	40	peak_2334	21	peak_2334	14
peak_2339	22	peak_2339	10	peak_2339	12
peak_2350	46	peak_2350	27	peak_2350	49
peak_2363	2	peak_2363	1	peak_2363	2
peak_2364	76	peak_2364	32	peak_2364	47
peak_2365	62	peak_2365	32	peak_2365	50
peak_2370	65	peak_2370	27	peak_2370	45
peak_2372	86	peak_2372	66	peak_2372	62
peak_2395	110	peak_2395	72	peak_2395	72
peak_2405	105	peak_2405	61	peak_2405	71
peak_2411	12	peak_2411	14	peak_2411	13
peak_2420	102	peak_2420	53	peak_2420	71
peak_2426	13	peak_2426	7	peak_2426	10
peak_2442	40	peak_2442	13	peak_2442	22
peak_2481	3	peak_2481	2	peak_2481	1
peak_2564	3	peak_2564	2	peak_2564	2
peak_2600	107	peak_2600	45	peak_2600	40
peak_2603	119	peak_2603	67	peak_2603	57
peak_2617	134	peak_2617	96	peak_2617	87
peak_2629	39	peak_2629	21	peak_2629	20
peak_2633	19	peak_2633	15	peak_2633	15
peak_2634	60	peak_2634	33	peak_2634	38
peak_2647	48	peak_2647	34	peak_2647	27
peak_2650	112	peak_2650	65	peak_2650	66
peak_2718	53	peak_2718	46	peak_2718	51
peak_2732	62	peak_2732	29	peak_2732	41
peak_2735	163	peak_2735	86	peak_2735	110
peak_2738	34	peak_2738	14	peak_2738	23
peak_2741	63	peak_2741	38	peak_2741	55
peak_2748	39	peak_2748	42	peak_2748	24
peak_2749	70	peak_2749	41	peak_2749	31
peak_2750	56	peak_2750	30	peak_2750	26
peak_2755	73	peak_2755	56	peak_2755	55
peak_2757	129	peak_2757	80	peak_2757	88
peak_2761	43	peak_2761	32	peak_2761	43
peak_2765	76	peak_2765	27	peak_2765	38
peak_2789	150	peak_2789	81	peak_2789	106
peak_2793	67	peak_2793	43	peak_2793	32
peak_2800	110	peak_2800	29	peak_2800	50
peak_2812	16	peak_2812	11	peak_2812	17
peak_2815	60	peak_2815	19	peak_2815	63
peak_2825	82	peak_2825	32	peak_2825	47
peak_2842	69	peak_2842	25	peak_2842	37
peak_2844	91	peak_2844	29	peak_2844	62
peak_2847	149	peak_2847	64	peak_2847	49
peak_2849	46	peak_2849	21	peak_2849	23
peak_2850	114	peak_2850	43	peak_2850	47
peak_2858	111	peak_2858	34	peak_2858	42
peak_2864	64	peak_2864	19	peak_2864	51
peak_2893	69	peak_2893	18	peak_2893	43
peak_2895	115	peak_2895	28	peak_2895	41
peak_2897	73	peak_2897	41	peak_2897	61
peak_2902	66	peak_2902	34	peak_2902	19
peak_2909	8	peak_2909	10	peak_2909	10
peak_2910	50	peak_2910	36	peak_2910	33
peak_2914	79	peak_2914	44	peak_2914	48
peak_2915	56	peak_2915	35	peak_2915	48
peak_2919	40	peak_2919	43	peak_2919	23
peak_2920	11	peak_2920	11	peak_2920	12
peak_2921	90	peak_2921	40	peak_2921	39
peak_2924	92	peak_2924	48	peak_2924	61
peak_2929	61	peak_2929	47	peak_2929	31
peak_2946	105	peak_2946	34	peak_2946	52
peak_2964	87	peak_2964	46	peak_2964	50
peak_2980	14	peak_2980	8	peak_2980	11
peak_2987	76	peak_2987	42	peak_2987	38
peak_2988	32	peak_2988	26	peak_2988	23
peak_2989	108	peak_2989	53	peak_2989	58
peak_3006	49	peak_3006	20	peak_3006	20
peak_3021	58	peak_3021	39	peak_3021	36
peak_3022	91	peak_3022	60	peak_3022	70
peak_3036	80	peak_3036	30	peak_3036	44
peak_3049	36	peak_3049	21	peak_3049	29
peak_3050	31	peak_3050	21	peak_3050	20
peak_3057	127	peak_3057	66	peak_3057	101
peak_3082	68	peak_3082	40	peak_3082	44
peak_3084	80	peak_3084	42	peak_3084	54
peak_3086	122	peak_3086	75	peak_3086	102
peak_3114	107	peak_3114	89	peak_3114	61
peak_3115	36	peak_3115	20	peak_3115	27
peak_3128	72	peak_3128	32	peak_3128	39
peak_3129	53	peak_3129	21	peak_3129	40
peak_3143	45	peak_3143	28	peak_3143	22
peak_3172	103	peak_3172	31	peak_3172	60
peak_3179	30	peak_3179	22	peak_3179	43
peak_3180	76	peak_3180	66	peak_3180	62
peak_3181	40	peak_3181	55	peak_3181	43
peak_3182	53	peak_3182	47	peak_3182	37
peak_3183	49	peak_3183	28	peak_3183	25
peak_3185	83	peak_3185	48	peak_3185	53
peak_3190	73	peak_3190	31	peak_3190	38
peak_3199	91	peak_3199	31	peak_3199	63
peak_3206	131	peak_3206	70	peak_3206	80
peak_3219	68	peak_3219	28	peak_3219	56
peak_3220	40	peak_3220	22	peak_3220	41
peak_3221	91	peak_3221	44	peak_3221	64
peak_3226	31	peak_3226	20	peak_3226	27
peak_3227	48	peak_3227	24	peak_3227	26
peak_3234	108	peak_3234	40	peak_3234	47
peak_3253	115	peak_3253	43	peak_3253	62
peak_3254	83	peak_3254	45	peak_3254	70
peak_3269	115	peak_3269	49	peak_3269	78
peak_3270	68	peak_3270	43	peak_3270	53
peak_3273	69	peak_3273	56	peak_3273	57
peak_3286	67	peak_3286	43	peak_3286	49
peak_3287	56	peak_3287	32	peak_3287	33
peak_3290	155	peak_3290	71	peak_3290	91
peak_3300	74	peak_3300	35	peak_3300	34
peak_3301	58	peak_3301	22	peak_3301	20
peak_3325	98	peak_3325	76	peak_3325	81
peak_3329	83	peak_3329	42	peak_3329	45
peak_3336	81	peak_3336	64	peak_3336	59
peak_3357	91	peak_3357	26	peak_3357	42
peak_3366	120	peak_3366	43	peak_3366	78
peak_3388	103	peak_3388	59	peak_3388	54
peak_3405	52	peak_3405	33	peak_3405	33
peak_3407	56	peak_3407	32	peak_3407	40
peak_3408	109	peak_3408	56	peak_3408	82
peak_3410	122	peak_3410	47	peak_3410	84
peak_3412	61	peak_3412	36	peak_3412	44
peak_3417	89	peak_3417	72	peak_3417	55
peak_3420	94	peak_3420	42	peak_3420	71
peak_3426	25	peak_3426	21	peak_3426	17
peak_3427	81	peak_3427	65	peak_3427	73
peak_3445	15	peak_3445	13	peak_3445	24
peak_3446	42	peak_3446	20	peak_3446	37
peak_3452	27	peak_3452	20	peak_3452	21
peak_3454	43	peak_3454	34	peak_3454	31
peak_3459	106	peak_3459	62	peak_3459	69
peak_3466	107	peak_3466	43	peak_3466	51
peak_3469	24	peak_3469	16	peak_3469	15
peak_3476	114	peak_3476	71	peak_3476	82
peak_3485	11	peak_3485	21	peak_3485	15
peak_3505	64	peak_3505	44	peak_3505	49
peak_3511	99	peak_3511	56	peak_3511	68
peak_3512	87	peak_3512	45	peak_3512	44
peak_3525	50	peak_3525	18	peak_3525	39
peak_3547	66	peak_3547	27	peak_3547	35
peak_3548	101	peak_3548	53	peak_3548	52
peak_3562	39	peak_3562	20	peak_3562	34
peak_3564	97	peak_3564	41	peak_3564	30
peak_3578	83	peak_3578	52	peak_3578	52
peak_3579	33	peak_3579	18	peak_3579	20
peak_3580	49	peak_3580	30	peak_3580	28
peak_3582	63	peak_3582	44	peak_3582	37
peak_3583	43	peak_3583	29	peak_3583	34
peak_3585	190	peak_3585	109	peak_3585	87
peak_3586	106	peak_3586	59	peak_3586	62
peak_3589	28	peak_3589	13	peak_3589	21
peak_3597	86	peak_3597	44	peak_3597	67
peak_3602	103	peak_3602	13	peak_3602	36
peak_3608	76	peak_3608	34	peak_3608	42
peak_3615	39	peak_3615	20	peak_3615	31
peak_3618	96	peak_3618	44	peak_3618	71
peak_3636	62	peak_3636	27	peak_3636	34
peak_3637	53	peak_3637	29	peak_3637	43
peak_3660	45	peak_3660	19	peak_3660	33
peak_3665	84	peak_3665	39	peak_3665	57
peak_3666	95	peak_3666	44	peak_3666	64
peak_3671	52	peak_3671	14	peak_3671	37
peak_3672	119	peak_3672	53	peak_3672	81
peak_3673	27	peak_3673	8	peak_3673	7
