LOC120284412	0
LOC120284413	0
LOC120284414	0
LOC120284415	0
LOC120284416	0
LOC120284417	0
LOC120284418	0
LOC120284419	0
LOC120284420	0
LOC120284421	0
LOC120284422	0
LOC120284423	0
LOC120284424	0
LOC120284425	0
LOC120284426	0
LOC120284427	0
LOC120284428	0
LOC120284429	0
LOC120284430	0
LOC120284431	0
LOC120284432	0
LOC120284433	0
LOC120284434	6
LOC120284435	14
LOC120284436	5
LOC120284437	0
LOC120284438	0
LOC120284439	0
LOC120284440	0
LOC120284441	0
LOC120284442	1
LOC120284443	0
LOC120284444	0
LOC120284445	0
LOC120284446	0
LOC120284447	0
LOC120284448	0
LOC120284449	0
LOC120284450	0
LOC120284451	0
LOC120284452	0
LOC120284453	0
LOC120284454	0
LOC120284455	0
LOC120284456	0
LOC120284457	0
LOC120284458	1
LOC120284459	0
LOC120284460	0
LOC120284461	0
LOC120284462	0
LOC120284463	0
LOC120284464	3
LOC120284465	0
LOC120284466	0
LOC120284467	0
LOC120284468	0
LOC120284469	0
LOC120284470	0
LOC120284471	0
LOC120284472	0
LOC120284473	0
LOC120284474	4
LOC120284475	0
LOC120284476	0
LOC120284477	0
LOC120284478	0
LOC120284479	0
LOC120284480	0
LOC120284481	0
LOC120284482	0
LOC120284483	0
LOC120284484	0
LOC120284485	0
LOC120284486	0
LOC120284487	0
LOC120284488	0
LOC120284489	0
LOC120284490	0
LOC120284491	0
LOC120284492	0
LOC120284493	0
LOC120284494	0
LOC120284495	0
LOC120284496	0
LOC120284497	0
LOC120284498	0
LOC120284499	0
LOC120284500	0
LOC120284501	0
LOC120284502	0
LOC120284503	0
LOC120284504	0
LOC120284505	0
LOC120284506	0
LOC120284507	0
LOC120284508	0
LOC120284509	0
LOC120284510	0
LOC120284511	0
LOC120284512	0
LOC120284513	0
LOC120284514	0
LOC120284515	0
LOC120284516	0
LOC120284517	0
LOC120284518	0
LOC120284519	0
LOC120284520	0
LOC120284521	0
LOC120284522	0
LOC120284523	0
LOC120284524	0
LOC120284525	0
LOC120284526	0
LOC120284527	0
LOC120284528	0
LOC120284529	0
LOC120284530	0
LOC120284531	0
LOC120284532	0
LOC120284533	0
LOC120284534	0
LOC120284535	0
LOC120284536	0
LOC120284537	0
LOC120284538	0
LOC120284539	0
LOC120284540	0
LOC120284541	0
LOC120284542	0
LOC120284543	0
LOC120284544	0
LOC120284545	0
LOC120284546	0
LOC120284547	0
LOC120284548	0
LOC120284549	0
LOC120284550	0
LOC120284551	0
LOC120284552	0
LOC120284553	0
LOC120284554	0
LOC120284555	0
LOC120284556	0
LOC120284557	0
LOC120284558	0
LOC120284559	0
LOC120284560	0
LOC120284561	0
LOC120284562	0
LOC120284563	0
LOC120284564	0
LOC120284565	0
LOC120284566	0
LOC120284567	0
LOC120284568	0
LOC120284569	0
LOC120284570	0
LOC120284571	0
LOC120284572	0
LOC120284573	0
LOC120284574	0
LOC120284575	0
LOC120284576	0
LOC120284577	0
LOC120284578	0
LOC120284579	0
LOC120284580	0
LOC120284581	0
LOC120284582	0
LOC120284583	0
LOC120284584	0
LOC120284585	0
LOC120284586	0
LOC120284587	0
LOC120284588	0
LOC120284589	0
LOC120284590	0
LOC120284604	0
LOC120284694	0
LOC120284695	0
LOC120284696	0
LOC120284697	0
LOC120284698	0
LOC120284699	0
LOC120284700	0
LOC120284701	0
LOC120284702	1
LOC120284703	81
LOC120284704	0
LOC120284705	0
LOC120284706	0
LOC120284707	0
LOC120284708	0
LOC120284709	0
LOC120284710	0
LOC120284711	0
LOC120284712	0
LOC120284713	0
LOC120284714	0
LOC120284715	0
LOC120284716	0
LOC120284717	0
LOC120284718	0
LOC120284719	0
LOC120284720	0
LOC120284721	0
LOC120284722	0
LOC120284723	47
LOC120284724	0
LOC120284725	0
LOC120284726	0
LOC120284727	171
LOC120284728	102
LOC120284729	0
LOC120284730	0
LOC120284731	4
LOC120284732	0
LOC120284733	0
LOC120284734	0
LOC120284735	0
LOC120284736	2
LOC120284737	0
LOC120284738	0
LOC120284739	0
LOC120284740	0
LOC120284741	0
LOC120284742	0
LOC120284743	0
LOC120284744	0
LOC120284745	0
LOC120284746	0
LOC120284747	0
LOC120284748	0
LOC120284749	2
LOC120284750	0
LOC120284751	0
LOC120284752	0
LOC120284753	0
LOC120284754	0
LOC120284755	1
LOC120284756	0
LOC120284757	4
LOC120284758	0
LOC120284759	0
LOC120284760	0
LOC120284761	0
LOC120284762	0
LOC120284763	0
LOC120284764	0
LOC120284765	0
LOC120284766	0
LOC120284767	0
LOC120284768	0
LOC120284769	2
LOC120284770	0
LOC120284771	0
LOC120284772	0
LOC120284773	0
LOC120284774	0
LOC120284775	0
LOC120284776	0
LOC120284777	0
LOC120284778	0
LOC120284779	0
LOC120284780	0
LOC120284781	127
LOC120284782	0
LOC120284783	0
LOC120284784	0
LOC120284785	0
LOC120284786	0
LOC120284787	0
LOC120284788	0
LOC120284789	0
LOC120284790	0
LOC120284791	0
LOC120284792	0
LOC120284793	0
LOC120284794	0
LOC120284795	0
LOC120284796	0
LOC120284797	0
LOC120284798	0
LOC120284799	0
LOC120284800	0
LOC120284801	0
LOC120284802	0
LOC120284803	0
LOC120284804	0
LOC120284805	0
LOC120284806	0
LOC120284807	0
LOC120284808	0
LOC120284809	0
LOC120284810	0
LOC120284811	34
LOC120284812	45
LOC120284813	0
LOC120284814	0
LOC120284815	0
LOC120284816	0
LOC120284817	0
LOC120284818	0
LOC120284819	0
LOC120284820	0
LOC120284821	226
LOC120284822	0
LOC120284823	0
LOC120284824	0
LOC120284825	0
LOC120284826	0
LOC120284827	0
LOC120284828	0
LOC120284829	0
LOC120284830	0
LOC120284831	0
LOC120284832	0
LOC120284833	15
LOC120284834	0
LOC120284835	0
LOC120284836	0
LOC120284837	0
LOC120284838	0
LOC120284839	0
LOC120284840	0
LOC120284841	0
LOC120284842	0
LOC120284843	0
LOC120284844	0
LOC120284845	0
LOC120284846	0
LOC120284847	0
LOC120284848	0
LOC120284849	0
LOC120284850	0
LOC120284851	0
LOC120284852	0
LOC120284853	0
LOC120284854	0
LOC120284855	0
LOC120284856	0
LOC120284857	0
LOC120284858	0
LOC120284859	0
LOC120284860	0
LOC120284861	0
LOC120284862	0
LOC120284863	0
LOC120284864	0
LOC120284865	0
LOC120284866	0
LOC120284867	0
LOC120284868	0
LOC120284869	0
LOC120284870	0
LOC120284871	0
LOC120284872	0
LOC120284873	0
LOC120284874	0
LOC120284875	0
LOC120284921	1
LOC120284922	0
LOC120284923	0
LOC120284924	0
LOC120284925	0
LOC120284926	0
LOC120284927	0
LOC120284928	0
LOC120284929	0
LOC120284930	0
LOC120284931	0
LOC120284932	0
LOC120284933	0
LOC120284934	0
LOC120284935	0
LOC120284936	0
LOC120284937	0
LOC120284938	0
LOC120284939	0
LOC120284940	0
LOC120284941	0
LOC120284942	0
LOC120284943	0
LOC120284944	0
LOC120284945	0
LOC120284946	0
LOC120284947	0
LOC120284948	0
LOC120284949	1
LOC120284950	0
LOC120284951	0
LOC120284952	0
LOC120284953	0
LOC120284954	0
LOC120284955	0
LOC120284956	0
LOC120284957	0
LOC120284958	0
LOC120284959	0
LOC120284960	0
LOC120284961	0
LOC120284962	0
LOC120284963	0
LOC120284964	0
LOC120284965	0
LOC120284966	0
LOC120284967	0
LOC120284968	0
LOC120284969	15
LOC120284970	0
LOC120284971	2
LOC120284972	4
LOC120284973	0
LOC120284974	0
LOC120284975	0
LOC120284976	0
LOC120284977	0
LOC120284978	0
LOC120284979	0
LOC120284980	0
LOC120284981	0
LOC120284982	0
LOC120284983	0
LOC120284984	0
LOC120284985	1
LOC120284986	0
LOC120284987	0
LOC120284988	0
LOC120284989	0
LOC120284990	0
LOC120284991	0
LOC120284992	0
LOC120284993	0
LOC120284994	0
LOC120284995	0
LOC120284996	0
LOC120284997	0
LOC120284998	0
LOC120284999	0
LOC120285000	0
LOC120285001	0
LOC120285002	6
LOC120285003	0
LOC120285004	0
LOC120285005	0
LOC120285006	0
LOC120285007	0
LOC120285008	1
LOC120285009	0
LOC120285010	0
LOC120285011	141
LOC120285012	2
LOC120285013	0
LOC120285014	0
LOC120285015	0
LOC120285016	0
LOC120285017	12
LOC120285018	0
LOC120285019	0
LOC120285020	0
LOC120285021	0
LOC120285022	0
LOC120285023	0
LOC120285024	0
LOC120285025	0
LOC120285026	0
LOC120285027	0
LOC120285028	0
LOC120285029	0
LOC120285030	0
LOC120285031	0
LOC120285032	0
LOC120285033	0
LOC120285034	0
LOC120285035	0
LOC120285036	0
LOC120285037	0
LOC120285038	0
LOC120285039	0
LOC120285040	0
LOC120285041	0
LOC120285042	0
LOC120285043	0
LOC120285044	0
LOC120285045	0
LOC120285046	0
LOC120285047	0
LOC120285048	0
LOC120285049	0
LOC120285050	0
LOC120285051	0
LOC120285052	0
LOC120285053	0
LOC120285054	0
LOC120285055	0
LOC120285056	0
LOC120285057	1
LOC120285058	0
LOC120285059	1
LOC120285060	0
LOC120285061	0
LOC120285062	0
LOC120285063	0
LOC120285064	0
LOC120285065	0
LOC120285066	0
LOC120285067	0
LOC120285068	0
LOC120285069	0
LOC120285070	0
LOC120285071	0
LOC120285072	0
LOC120285073	0
LOC120285074	0
LOC120285075	0
LOC120285076	0
LOC120285077	0
LOC120285078	0
LOC120285079	0
LOC120285080	0
LOC120285081	0
LOC120285082	0
LOC120285083	0
LOC120285084	0
LOC120285085	0
LOC120285086	0
LOC120285087	0
LOC120285088	0
LOC120285089	0
LOC120285090	0
LOC120285091	0
LOC120285092	0
LOC120285093	0
LOC120285094	0
LOC120285095	0
LOC120285096	0
LOC120285097	38
LOC120285098	0
LOC120285099	0
LOC120285100	0
LOC120285101	0
LOC120285102	0
LOC120285103	0
LOC120285104	0
LOC120285105	0
LOC120285106	0
LOC120285107	0
LOC120285108	0
LOC120285109	0
LOC120285110	0
LOC120285111	0
LOC120285112	0
LOC120285113	0
LOC120285114	0
LOC120285115	0
LOC120285116	0
LOC120285117	0
LOC120285118	0
LOC120285119	0
LOC120285120	0
LOC120285121	0
LOC120285122	0
LOC120285123	0
LOC120285124	0
LOC120285173	0
LOC120285206	0
LOC120285207	2
LOC120285208	0
LOC120285209	1
LOC120285210	0
LOC120285211	0
LOC120285212	0
LOC120285213	1
LOC120285214	0
LOC120285215	0
LOC120285216	1
LOC120285217	0
LOC120285218	0
LOC120285219	0
LOC120285220	0
LOC120285221	0
LOC120285222	0
LOC120285223	0
LOC120285224	1
LOC120285225	0
LOC120285226	0
LOC120285227	0
LOC120285228	1
LOC120285229	6
LOC120285230	0
LOC120285231	0
LOC120285232	0
LOC120285233	8
LOC120285234	0
LOC120285235	0
LOC120285236	0
LOC120285237	0
LOC120285238	0
LOC120285239	0
LOC120285240	0
LOC120285241	0
LOC120285242	0
LOC120285243	0
LOC120285244	0
LOC120285245	0
LOC120285246	0
LOC120285247	0
LOC120285248	0
LOC120285249	0
LOC120285250	0
LOC120285251	0
LOC120285252	0
LOC120285253	0
LOC120285254	0
LOC120285255	0
LOC120285256	0
LOC120285257	0
LOC120285258	2
LOC120285259	0
LOC120285260	0
LOC120285261	0
LOC120285262	0
LOC120285263	0
LOC120285264	0
LOC120285265	0
LOC120285266	0
LOC120285267	0
LOC120285268	0
LOC120285269	0
LOC120285270	0
LOC120285271	0
LOC120285272	0
LOC120285273	0
LOC120285274	0
LOC120285275	0
LOC120285276	0
LOC120285277	68
LOC120285278	0
LOC120285279	0
LOC120285280	1
LOC120285281	1
LOC120285282	0
LOC120285283	0
LOC120285284	0
LOC120285285	1
LOC120285286	0
LOC120285287	0
LOC120285288	0
LOC120285289	0
LOC120285290	0
LOC120285291	0
LOC120285292	1
LOC120285293	0
LOC120285294	0
LOC120285295	0
LOC120285296	0
LOC120285297	0
LOC120285298	0
LOC120285299	0
LOC120285300	0
LOC120285301	0
LOC120285302	0
LOC120285303	0
LOC120285304	0
LOC120285305	0
LOC120285306	0
LOC120285307	0
LOC120285308	0
LOC120285309	0
LOC120285310	0
LOC120285311	0
LOC120285312	0
LOC120285313	0
LOC120285314	4
LOC120285315	0
LOC120285316	0
LOC120285317	0
LOC120285318	0
LOC120285319	1
LOC120285320	0
LOC120285321	50
LOC120285322	0
LOC120285323	0
LOC120285324	0
LOC120285325	0
LOC120285326	0
LOC120285327	0
LOC120285328	0
LOC120285329	0
LOC120285330	0
LOC120285331	0
LOC120285332	0
LOC120285333	0
LOC120285334	0
LOC120285335	0
LOC120285336	0
LOC120285337	0
LOC120285338	0
LOC120285339	0
LOC120285340	0
LOC120285341	0
LOC120285342	0
LOC120285343	0
LOC120285344	9
LOC120285345	0
LOC120285346	98
LOC120285347	0
LOC120285348	0
LOC120285349	0
LOC120285350	0
LOC120285351	0
LOC120285352	0
LOC120285353	0
LOC120285354	0
LOC120285355	0
LOC120285356	0
LOC120285357	0
LOC120285358	0
LOC120285359	0
LOC120285360	0
LOC120285361	0
LOC120285362	0
LOC120285363	0
LOC120285364	0
LOC120285365	0
LOC120285366	0
LOC120285367	0
LOC120285368	0
LOC120285369	0
LOC120285370	0
LOC120285371	0
LOC120285372	0
LOC120285373	0
LOC120285374	0
LOC120285375	21
LOC120285376	0
LOC120285377	362
LOC120285378	0
LOC120285379	0
LOC120285380	0
LOC120285381	0
LOC120285382	0
LOC120285383	1
LOC120285384	0
LOC120285385	0
LOC120285386	0
LOC120285387	0
LOC120285388	0
LOC120285389	0
LOC120285390	0
LOC120285391	0
LOC120285392	22
LOC120285393	0
LOC120285394	0
LOC120285395	0
LOC120285396	0
LOC120285397	0
LOC120285398	0
LOC120285399	0
LOC120285400	0
LOC120285401	0
LOC120285402	0
LOC120285403	0
LOC120285404	0
LOC120285405	0
LOC120285406	0
LOC120285407	0
LOC120285408	0
LOC120285409	0
LOC120285410	0
LOC120285411	0
LOC120285412	0
LOC120285413	0
LOC120285414	0
LOC120285436	0
LOC120285437	0
LOC120285438	6
LOC120285439	2
LOC120285440	1
LOC120285441	0
LOC120285442	2
LOC120285443	1
LOC120285444	0
LOC120285445	0
LOC120285446	0
LOC120285447	0
LOC120285448	0
LOC120285449	1
LOC120285450	0
LOC120285451	3
LOC120285452	0
LOC120285453	0
LOC120285454	6
LOC120285455	2
LOC120285456	0
LOC120285457	0
LOC120285458	0
LOC120285459	0
LOC120285460	0
LOC120285461	0
LOC120285462	0
LOC120285463	1
LOC120285464	0
LOC120285465	0
LOC120285466	0
LOC120285467	0
LOC120285468	1
LOC120285469	0
LOC120285470	0
LOC120285471	0
LOC120285472	0
LOC120285473	0
LOC120285474	0
LOC120285475	0
LOC120285476	0
LOC120285477	0
LOC120285478	0
LOC120285479	0
LOC120285480	0
LOC120285481	0
LOC120285482	0
LOC120285483	0
LOC120285484	0
LOC120285485	0
LOC120285486	0
LOC120285487	0
LOC120285488	0
LOC120285489	0
LOC120285490	0
LOC120285491	0
LOC120285492	0
LOC120285493	0
LOC120285494	0
LOC120285495	0
LOC120285496	0
LOC120285497	0
LOC120285498	0
LOC120285499	0
LOC120285500	0
LOC120285501	0
LOC120285502	0
LOC120285503	0
LOC120285504	0
LOC120285505	0
LOC120285506	0
LOC120285507	0
LOC120285508	0
LOC120285509	2
LOC120285510	0
LOC120285511	3
LOC120285512	0
LOC120285513	0
LOC120285514	0
LOC120285515	0
LOC120285516	1
LOC120285517	0
LOC120285518	0
LOC120285519	0
LOC120285520	0
LOC120285521	0
LOC120285522	0
LOC120285523	9
LOC120285524	0
LOC120285525	11
LOC120285526	0
LOC120285527	0
LOC120285528	0
LOC120285529	0
LOC120285530	0
LOC120285531	0
LOC120285532	0
LOC120285533	0
LOC120285534	0
LOC120285535	0
LOC120285536	0
LOC120285537	0
LOC120285538	0
LOC120285539	0
LOC120285540	0
LOC120285541	0
LOC120285542	0
LOC120285543	0
LOC120285544	0
LOC120285545	0
LOC120285546	0
LOC120285547	0
LOC120285548	0
LOC120285549	0
LOC120285550	12
LOC120285551	3
LOC120285552	0
LOC120285553	0
LOC120285554	0
LOC120285555	0
LOC120285556	0
LOC120285557	0
LOC120285558	0
LOC120285559	0
LOC120285560	1
LOC120285561	0
LOC120285562	1
LOC120285563	0
LOC120285564	0
LOC120285565	0
LOC120285566	0
LOC120285567	0
LOC120285568	0
LOC120285569	2
LOC120285570	0
LOC120285571	0
LOC120285572	0
LOC120285573	0
LOC120285574	0
LOC120285575	0
LOC120285576	0
LOC120285577	0
LOC120285578	0
LOC120285579	0
LOC120285580	1
LOC120285581	0
LOC120285582	0
LOC120285583	0
LOC120285584	0
LOC120285585	0
LOC120285586	0
LOC120285587	0
LOC120285588	0
LOC120285589	0
LOC120285590	0
LOC120285591	0
LOC120285592	0
LOC120285593	0
LOC120285594	0
LOC120285595	0
LOC120285596	0
LOC120285597	0
LOC120285598	0
LOC120285599	0
LOC120285600	0
LOC120285601	0
LOC120285602	0
LOC120285603	0
LOC120285604	0
LOC120285605	0
LOC120285606	0
LOC120285607	0
LOC120285608	0
LOC120285609	0
LOC120285610	0
LOC120285611	0
LOC120285612	0
LOC120285613	0
LOC120285614	0
LOC120285615	16
LOC120285616	0
LOC120285617	29
LOC120285618	0
LOC120285619	0
LOC120285620	1
LOC120285621	0
LOC120285622	0
LOC120285623	0
LOC120285624	0
LOC120285625	0
LOC120285626	0
LOC120285627	0
LOC120285628	0
LOC120285629	0
LOC120285630	0
LOC120285631	0
LOC120285632	0
LOC120285633	0
LOC120285634	2
LOC120285635	0
LOC120285636	8
LOC120285637	0
LOC120285638	0
LOC120285639	0
LOC120285640	0
LOC120285641	0
LOC120285642	4
LOC120285643	1
LOC120285644	0
LOC120285645	0
LOC120285646	0
LOC120285647	2
LOC120285648	0
LOC120285649	0
LOC120285650	17
LOC120285651	3
LOC120285652	0
LOC120285653	0
LOC120285654	8
LOC120285655	0
LOC120285656	0
LOC120285657	0
LOC120285658	0
LOC120285659	0
LOC120285660	0
LOC120285661	0
LOC120285662	1
LOC120285663	0
LOC120285664	1
LOC120285665	0
LOC120285666	1
LOC120285667	1
LOC120285668	0
LOC120285669	0
LOC120285670	0
LOC120285671	0
LOC120285672	0
LOC120285673	6
LOC120285674	0
LOC120285675	0
LOC120285676	0
LOC120285677	1
LOC120285678	18
LOC120285679	0
LOC120285680	9
LOC120285681	17
LOC120285682	1
LOC120285683	0
LOC120285684	0
LOC120285685	0
LOC120285686	0
LOC120285687	1
LOC120285688	0
LOC120285689	0
LOC120285690	0
LOC120285691	0
LOC120285692	0
LOC120285693	0
LOC120285694	0
LOC120285695	0
LOC120285696	0
LOC120285697	0
LOC120285698	0
LOC120285699	0
LOC120285700	0
LOC120285701	0
LOC120285702	0
LOC120285703	0
LOC120285704	0
LOC120285705	0
LOC120285706	0
LOC120285707	0
LOC120285708	2
LOC120285709	0
LOC120285710	0
LOC120285711	0
LOC120285712	0
LOC120285713	0
LOC120285714	0
LOC120285715	0
LOC120285716	0
LOC120285717	0
LOC120285718	0
LOC120285719	0
LOC120285720	0
LOC120285721	0
LOC120285722	0
LOC120285723	0
LOC120285724	0
LOC120285725	0
LOC120285726	0
LOC120285727	0
LOC120285728	0
LOC120285729	0
LOC120285730	0
LOC120285731	0
LOC120285732	0
LOC120285733	0
LOC120285734	0
LOC120285735	0
LOC120285736	0
LOC120285737	0
LOC120285738	0
LOC120285739	0
LOC120285740	0
LOC120285741	0
LOC120285742	0
LOC120285743	0
LOC120285744	0
LOC120285745	0
LOC120285746	0
LOC120285747	0
LOC120285748	0
LOC120285749	1
LOC120285750	0
LOC120285751	5
LOC120285752	0
LOC120285753	0
LOC120285754	9
LOC120285755	0
LOC120285756	0
LOC120285757	0
LOC120285758	0
LOC120285759	4
LOC120285760	0
LOC120285761	0
LOC120285762	0
LOC120285763	0
LOC120285764	0
LOC120285765	0
LOC120285766	0
LOC120285767	0
LOC120285768	0
LOC120285769	0
LOC120285770	0
LOC120285771	0
LOC120285772	0
LOC120285773	0
LOC120285774	0
LOC120285775	0
LOC120285776	0
LOC120285777	0
LOC120285778	0
LOC120285779	0
LOC120285780	0
LOC120285781	0
LOC120285782	0
LOC120285783	0
LOC120285784	0
LOC120285785	0
LOC120285786	0
LOC120285787	43
LOC120285788	0
LOC120285789	0
LOC120285790	0
LOC120285791	0
LOC120285792	2
LOC120285793	0
LOC120285794	0
LOC120285795	0
LOC120285796	0
LOC120285797	0
LOC120285798	0
LOC120285799	0
LOC120285800	0
LOC120285801	0
LOC120285802	0
LOC120285803	0
LOC120285804	0
LOC120285805	0
LOC120285806	0
LOC120285807	0
LOC120285808	0
LOC120285809	0
LOC120285810	0
LOC120285811	0
LOC120285812	0
LOC120285813	0
LOC120285814	0
LOC120285815	0
LOC120285816	0
LOC120285817	0
LOC120285818	0
LOC120285819	0
LOC120285820	0
LOC120285821	0
LOC120285822	0
LOC120285823	0
LOC120285824	0
LOC120285825	0
LOC120285826	0
LOC120285827	0
LOC120285828	0
LOC120285829	0
LOC120285830	0
LOC120285831	0
LOC120285832	0
LOC120285833	0
LOC27206138	0
LOC27206139	0
LOC27206140	0
LOC27206141	0
LOC27206142	0
LOC27206144	0
LOC27206145	0
LOC27206146	0
LOC27206147	0
LOC27206148	0
LOC27206149	0
LOC27206150	0
LOC27206151	0
LOC27206152	0
LOC27206154	0
LOC27206155	0
LOC27206156	0
LOC27206158	0
LOC27206159	0
LOC27206160	0
LOC27206161	77
LOC27206162	0
LOC27206163	0
LOC27206164	0
LOC27206165	0
LOC27206166	0
LOC27206167	0
LOC27206168	0
LOC27206169	2
LOC27206170	0
LOC27206171	0
LOC27206172	0
LOC27206173	1
LOC27206174	0
LOC27206175	0
LOC27206176	3
LOC27206177	0
LOC27206178	0
LOC27206179	0
LOC27206180	0
LOC27206181	0
LOC27206182	0
LOC27206184	0
LOC27206185	0
LOC27206187	0
LOC27206188	0
LOC27206189	0
LOC27206190	0
LOC27206191	0
LOC27206192	0
LOC27206193	0
LOC27206194	0
LOC27206195	0
LOC27206196	0
LOC27206197	0
LOC27206198	0
LOC27206199	0
LOC27206200	0
LOC27206201	0
LOC27206202	0
LOC27206203	0
LOC27206204	0
LOC27206205	0
LOC27206206	0
LOC27206207	0
LOC27206208	0
LOC27206209	0
LOC27206210	0
LOC27206211	0
LOC27206212	0
LOC27206215	0
LOC27206216	9
LOC27206217	0
LOC27206218	0
LOC27206219	0
LOC27206220	0
LOC27206221	0
LOC27206222	0
LOC27206223	0
LOC27206224	0
LOC27206225	0
LOC27206226	0
LOC27206227	0
LOC27206228	0
LOC27206229	0
LOC27206230	0
LOC27206231	0
LOC27206232	0
LOC27206234	0
LOC27206235	0
LOC27206236	0
LOC27206237	0
LOC27206238	0
LOC27206239	0
LOC27206240	0
LOC27206241	0
LOC27206242	0
LOC27206243	0
LOC27206244	0
LOC27206245	0
LOC27206246	0
LOC27206247	0
LOC27206248	0
LOC27206249	0
LOC27206250	0
LOC27206251	0
LOC27206252	1
LOC27206253	0
LOC27206254	0
LOC27206255	0
LOC27206256	0
LOC27206257	0
LOC27206259	0
LOC27206260	0
LOC27206261	0
LOC27206262	0
LOC27206263	1
LOC27206264	0
LOC27206265	0
LOC27206266	0
LOC27206267	0
LOC27206268	0
LOC27206269	0
LOC27206270	0
LOC27206271	0
LOC27206272	0
LOC27206273	5
LOC27206274	0
LOC27206275	0
LOC27206276	0
LOC27206277	0
LOC27206278	0
LOC27206279	0
LOC27206280	0
LOC27206281	0
LOC27206282	0
LOC27206283	0
LOC27206284	0
LOC27206285	0
LOC27206286	0
LOC27206287	0
LOC27206288	0
LOC27206289	0
LOC27206290	0
LOC27206291	3
LOC27206292	0
LOC27206293	0
LOC27206294	0
LOC27206295	5
LOC27206296	0
LOC27206297	0
LOC27206298	0
LOC27206299	0
LOC27206300	0
LOC27206301	0
LOC27206302	0
LOC27206303	0
LOC27206304	1
LOC27206305	1
LOC27206306	0
LOC27206307	0
LOC27206308	0
LOC27206309	0
LOC27206310	0
LOC27206311	0
LOC27206313	0
LOC27206314	0
LOC27206315	0
LOC27206316	0
LOC27206318	0
LOC27206319	0
LOC27206320	0
LOC27206321	0
LOC27206322	0
LOC27206323	0
LOC27206324	0
LOC27206325	0
LOC27206326	0
LOC27206327	20
LOC27206328	0
LOC27206330	0
LOC27206331	0
LOC27206332	0
LOC27206333	0
LOC27206334	40
LOC27206335	6
LOC27206336	0
LOC27206337	0
LOC27206338	0
LOC27206339	0
LOC27206340	0
LOC27206341	2
LOC27206342	0
LOC27206343	0
