baseMean	log2FoldChange	lfcSE	pvalue	padj
arr	257.318658086405	0.0638764053339097	0.188023212387465	0.723609149655257	0.81833800619718
asp	0.540080988203724	-0.0886328542004128	0.655161065555914	0.317337024114742	NA
aub	29.9481562184858	6.31090897278657	0.982275899714216	4.39010665217601e-10	4.80321884649589e-09
aurA	1.40864307904874	-0.31740735182878	0.737608077324644	0.0958525115198008	0.186362182970229
awd	1611.8424506643	0.780626166682901	0.186139307655954	1.26574383078229e-05	7.09787322217445e-05
b	8.96631109465698	-2.44163082633239	0.67241054618819	2.20439685221626e-05	0.00011846101529507
Dll	0.0943009029804045	-0.0049251497445759	0.647156299923583	0.966149338185748	NA
bam	1.09027479801386	0.139294819893857	0.665959481383112	0.221981994548903	0.358096673705243
bib	0.180717149679635	-0.0515750726980086	0.649592173384872	0.572925947665742	NA
bic	7093.86191271637	0.419074991108963	0.0547902233863051	1.62416674965965e-14	2.91277451990848e-13
BicC	0.933755655496872	-0.203832492471499	0.691266031743735	0.084606280213927	NA
BicD	1187.61327814513	-0.311549658523004	0.084494330132296	0.000193106801126921	0.000877695227596599
boss	1.31714210745452	0.0520852458676481	0.611062804756609	0.805182949006408	0.875784743848481
brm	492.865576080113	0.0912411925980522	0.126585092648693	0.46156369668451	0.605740179189939
Brd	0	NA	NA	NA	NA
Bsg25A	0	NA	NA	NA	NA
Bsg25D	1023.80377648664	-0.425191189030966	0.108001414676687	6.24845464727395e-05	0.000309331049074682
bsk	58.7612127535451	0.00374529864032116	0.289771374297973	0.989330392437597	0.994117057432249
bur	806.273434724036	0.173879990786688	0.0931246556835368	0.0582396620570386	0.124818035592368
by	1701.01013883212	0.984809734228717	0.150689690123813	2.02413854198737e-11	2.5868150375247e-10
c(3)G	26.663047473678	0.03125209666943	0.31584077952597	0.912332175441713	0.948734724008348
ca	340.209055226611	0.0543360943137675	0.183152844430957	0.758010806677164	0.841201718326497
cact	380.040704394492	0.160670544532494	0.137182803756661	0.232094579872836	0.37037716376769
cad	0.386335805491637	-0.0260602041199692	0.64164342655205	0.784696647066633	NA
Cam	3110.0097396514	-0.0769673904292952	0.0510809326025816	0.129843683833926	0.236247314962931
capu	242.504733042945	-1.20899217643037	0.275661151317711	2.41102087816972e-06	1.51551189762996e-05
Cat	642.892125142178	0.0995746953297507	0.0949781091593713	0.290282894892114	0.43459561582194
Pka-C1	1512.95935679331	-0.0742275463877299	0.124255753086103	0.543197690330827	0.673044685884896
Pka-C2	0	NA	NA	NA	NA
CecB	0.16003998579869	0.0458355309373372	0.647281374716462	0.809962550645832	NA
Cp190	698.654481732808	0.00971806226998167	0.0891870006257641	0.916149465975534	0.95112578588995
Cf2	456.07709390527	-0.523871939335249	0.152047669399552	0.000378913951956753	0.00160173121861869
salr	5.41040888003037	-1.00092987064188	0.926031225932194	0.0347169810233103	0.0816036858427363
cg	586.776255813423	-0.22635821015946	0.116267868807802	0.047492353355104	0.105470752018753
Col4a1	546.468044014623	0.591286000412516	0.208822617893094	0.00272793941992407	0.00916221349341989
ChAT	0.433853910631193	-0.0151836431114267	0.632040986857183	0.900053888135963	NA
chif	446.193826178987	0.0655188941221514	0.192664236744865	0.716638461082749	0.813234286313936
chic	845.460894967056	-0.107323775048365	0.0934252734144096	0.241333434450299	0.380173904197239
ck	922.869455882432	-0.259959598564231	0.204013350464551	0.177924913185115	0.302333193264719
cl	427.629541803248	0.200141245743246	0.142033490480704	0.150081787781664	0.264650997763036
eya	5.11305236783583	2.22856339682593	1.26881180707243	0.00498614815006311	0.0155899138705098
clt	103.283971088004	-0.200938760768312	0.216359851951549	0.322378707408963	0.469251089421469
cn	15.0370214705999	2.09535714719058	0.638686348581222	9.66203246181765e-05	0.000462658027957566
cni	78.1049091892476	0.0280973767633089	0.205320617016622	0.887607742514439	0.931332865196605
cort	1.57853738410098	0.359383616043477	0.78137912439732	0.0443351401044917	0.100126048516351
cos	68.4914051996245	-0.0769493281268805	0.195489238376467	0.676424638364846	0.782580344798158
Cp15	0.322661422177799	-0.0543011378824947	0.650382428472411	0.457515698413251	NA
Cp16	0	NA	NA	NA	NA
Cp19	0	NA	NA	NA	NA
crc	15120.3965451963	-0.0510057190673414	0.0747353585045711	0.482268330764896	0.622380697396236
cta	531.536934844163	0.27967564672084	0.0834441577404919	0.000729424505981389	0.00286791310417915
cv-2	22.8200340638918	1.73152490467905	0.501811927948918	6.49205202224186e-05	0.000320763895887766
CycA	38.2607094888572	1.06867889605235	0.323698444758563	0.000248943788341652	0.00110248606089104
CycB	0.475017636335766	0.0380022865599205	0.638815720115564	0.740829383162311	NA
Cyt-b5-r	24.2763020504789	0.557095596119758	0.415296362516822	0.0934375074139871	0.182600567045993
D	3.29721293920607	0.561002226049731	0.819079644401113	0.106156883854011	0.201042796499893
D1	1199.78744286294	0.205111757760756	0.0695147099418082	0.00274843235849795	0.00922555392053556
Dab	645.805826267994	-0.126016482473995	0.210660472739623	0.524645305703463	0.658060286887374
Sap-r	11381.1472596263	0.20815223167961	0.0900393061356278	0.0191283131589639	0.0497100797200141
Ddc	67.3714016313553	3.40250257215901	0.370577879429496	9.19159902041137e-21	2.73019214653156e-19
SmF	102.790145508117	-0.0669885280399813	0.235104083172389	0.760015064056025	0.842933860426198
Dfd	0.144610311095561	-0.0502877888325273	0.649227040707645	0.621537981690078	NA
Dhod	505.434385962575	-0.323938941943211	0.101989162851794	0.0012615860147617	0.00466137028972205
Hr3	1.48617024014425	0.0866794835544792	0.599066347056765	0.719822091289161	0.815529763054357
dib	0.977163557400664	0.0438513554184388	0.618911044176992	0.827491661876207	0.891505610216304
ect	15.8278683054748	-0.0438073186242914	0.420234099361105	0.889180253394553	0.932249750451594
Dip-B	724.082174672222	0.271454749396745	0.125524325811046	0.0284011483860533	0.0692853167557105
Dip-C	752.613246613693	-0.0721623407071111	0.100168840409942	0.466176202041948	0.609177494471039
Dl	1.6843938094138	-0.0921448136463125	0.596471006476613	0.70746154211212	0.805854586712797
Lar	158.14249235327	-0.0135235557288565	0.230893536550653	0.948717795229637	0.969760735976093
Cyp6a2	39.6819305891329	1.46200776624912	0.472245206590823	0.000275462901672944	0.00120449678224328
DNaseII	415.676372951752	-3.07505166313804	0.197549261950098	8.92858385074788e-56	1.04400579108993e-53
Pka-C3	254.542413379046	0.76126748786938	0.223073315538844	0.00028275805057797	0.00123426648484207
dpp	168.634488833432	-0.485302634152157	0.209064739384059	0.0137880494550581	0.0375248131912175
Dr	194.819784231678	0.193975491406061	0.177688731599179	0.25741269568379	0.399707195830006
Dsk	1.300445104012	0.338667341544408	0.745307404072531	0.111544131624867	0.209479273123115
dsx	339.690736159229	-0.62180451974161	0.224377063042164	0.00300161067232318	0.00997127459691807
e	3.14300845274997	-0.124715379272016	0.579887609263993	0.653078619467333	0.764942979425385
bsh	0	NA	NA	NA	NA
ea	2.18086625906608	0.15219637121633	0.603306083313518	0.559377436537726	0.688046914822527
E(bx)	941.247662885969	-0.00867650563157451	0.148006694102789	0.951265423648025	0.971319217879958
ecd	285.401142072229	0.354419457940881	0.119912876930685	0.00257587214476866	0.00873636565067837
ed	1229.9729427401	-0.0379089210925828	0.16591639627865	0.804047328836202	0.875175477880115
Edg78E	0.712755352754922	0.02179590227233	0.619141676847214	0.90334448022493	NA
Edg84A	0.0482034370318538	-0.0393638905176437	0.647127242076523	0.876362247708664	NA
eEF1alpha2	25.9513572576469	1.99797939901482	0.644604118345318	0.00015788187999813	0.000728921563755785
eEF2	71427.8277983146	-0.0446621406097301	0.0729450005092223	0.518718716062333	0.652603758593312
eg	0.783883818085739	0.0627015039608259	0.650556621331437	0.474420806266164	NA
egl	726.49046528073	0.330214611018586	0.122427652475662	0.00595112471152591	0.0182153536326684
Eh	0	NA	NA	NA	NA
MsrA	503.425900065914	0.872674575672357	0.160039685724413	1.97710620960463e-08	1.74003652984185e-07
Eip55E	1605.62948886341	-0.398083980531717	0.132318920101542	0.00214996226211942	0.00746839334908913
Eip74EF	282.040623703436	0.21850693357025	0.137855243119517	0.104777097795847	0.198932597163452
emc	237.130320112409	-0.24394589776254	0.117904458753245	0.0349215634250244	0.0819326036050247
ems	1.03719618086177	0.179205323948519	0.660174468754965	0.278580307836178	0.422863468920068
en	0.675209917975851	-0.0432752603070669	0.633231640913834	0.771346128641908	NA
ena	122.308046420123	0.62894828195047	0.200226369398084	0.000934470280722167	0.00356533467868106
Eno	4789.39285485908	-0.140580840221129	0.0514180468163379	0.00569406090576442	0.0175010667451223
E(Pc)	821.018353317237	0.00204373777245984	0.182016194894569	0.988501428821573	0.99367991726439
esc	52.3107288335634	2.56525013502366	0.408901153977371	3.60233034991381e-11	4.44677272414685e-10
E(spl)m8-HLH	0.158144151210188	-0.00512313644727374	0.647135220706787	0.966150754453479	NA
eve	0	NA	NA	NA	NA
exu	6.62409449946695	-0.842865414450168	1.58515426415984	0.0161133906194399	0.0427815021893229
eyg	351.533721996777	-1.21310362988027	0.202629751414298	4.70703200669571e-10	5.14256772685548e-09
E(z)	256.003948064912	0.000836115824353258	0.116892842329843	0.995771966132908	0.997214543721142
Fbp1	0	NA	NA	NA	NA
Fbp2	0	NA	NA	NA	NA
fj	0.682971594882906	0.112814206188915	0.655926413204583	0.399536346963594	NA
fl(2)d	390.768390498686	-0.306353557042007	0.122895022738238	0.0108327152114579	0.0306101696276203
FMRFa	0.148254093627558	0.0452300931222465	0.647185931795971	0.809962550645832	NA
for	2319.37129188924	0.586230829381773	0.154956717076794	9.12760235968005e-05	0.000438447810126387
FER	294.685232790448	-0.112163519797731	0.169706933305094	0.497914058244333	0.635280901570357
dup	86.8377927447894	0.0269941364079558	0.199427030857146	0.889083627728782	0.932249750451594
ft	49.0193058647244	-0.852450042762585	0.535416902207032	0.0296988437070227	0.07194329644734
ftz	1.77022052662873	0.651357574589494	0.980419027700872	0.0709333466730236	0.146569882636324
ftz-f1	266.142519567316	0.117497218752423	0.181642734458933	0.501357089185503	0.638045072161769
fy	88.8444929509884	0.299299141020434	0.221108321271057	0.149206613863938	0.263179562009136
fz	319.187761719658	-0.164604068683196	0.151283960031934	0.267710964863748	0.410618868098648
fzy	0.400700068673877	0.00961214960484834	0.638152211741469	0.953617090158633	NA
Gal	62.0309273621131	1.96112777165213	0.26079220252381	6.78212778831039e-15	1.27336542474845e-13
Gdh	357.36867160204	0.643540600971377	0.149991512502719	9.65245069658028e-06	5.49792023196977e-05
gdl	63.6741055047927	2.46401241606983	0.509974550787783	1.13224839035014e-07	8.89423219031243e-07
Galphai	210.517414876076	0.191003434186171	0.224883326366346	0.365087070625213	0.51362110731436
DCTN1-p150	594.771813057174	-0.299229375559187	0.12766110413238	0.0166033430672318	0.0439442466701115
Gld	64474.6895096216	0.735923065926876	0.0947736748679134	2.39268773104153e-15	4.61776586468016e-14
Glt	35.0299922923597	0.455365895284761	0.333035739093291	0.112699342188021	0.211276932019383
gnu	1.43194198243851	0.286984264359932	0.731070422416282	0.066503800746453	0.13938056586789
Galphao	188.695947385796	0.155614830570842	0.150997903241847	0.289520081520055	0.433801744248493
Galphas	198.184421535555	-0.114801023748354	0.19180742314606	0.528786040758778	0.660571578776568
Got1	1299.82222169101	-0.306051888386824	0.0965239258297519	0.00132249026786548	0.00486748112141776
Got2	850.108029281538	-0.406457652867171	0.125790288225747	0.00096140279112644	0.00365915397488427
Gpdh1	639.461630153627	-0.0876482124920965	0.102608395866976	0.383934697559702	0.531483604632073
grau	176.653583269744	0.0151441144365791	0.144346609173644	0.915637251384971	0.950772314561152
Grd	38.2685502259858	1.49966750844636	0.425815334295138	6.03831442584638e-05	0.000300100280353829
grn	0.426139660325456	0.00474443968711759	0.640369015300124	0.960290065242372	NA
gro	347.085637609354	-0.132561035083386	0.125314394811933	0.280048512715467	0.424370045972183
Gs1	52.8631983959389	1.11296467912826	0.407715333935995	0.00135175922680356	0.00495840673449796
gsb-n	6.28171082166263	0.138813588919215	0.519919571143264	0.666463212262715	0.775070414606582
gsb	0.590872871395635	-0.0914144140207529	0.643619007250566	0.488717015250024	NA
GstD1	2732.01900945834	-0.492763312706851	0.146690478037715	0.000525175234819183	0.00214931780708561
h	1360.91241290548	0.734292995085542	0.128091795318136	5.01989904786039e-09	4.79539099999126e-08
H	422.654224968388	-0.206546074412147	0.139166352801312	0.131875870069039	0.238701289218037
H2.0	0	NA	NA	NA	NA
halo	0	NA	NA	NA	NA
hay	206.859258799314	-0.00994541262798769	0.120006351674346	0.932606090301968	0.960465805932292
hb	32.621928216217	-0.0986510565829158	0.353964999574589	0.737794846861409	0.828194865003565
her	118.253629881587	-0.2735732764178	0.171671374248609	0.0983789947391714	0.189892833659495
Hex-C	22.5850764480709	0.424399589340814	0.501927459371437	0.228318010940949	0.365578049104017
His2Av	654.129866593766	0.0683299851870115	0.122600975353616	0.595077170304851	0.717906838489304
hook	374.449784511732	-0.104156844858321	0.100181579289755	0.296560708931275	0.441733130404194
Hn	5.97389548774171	0.6420671937385	0.720472081267714	0.106051559603457	0.201001011770858
Hrb98DE	1212.77072209732	-0.0738486476565245	0.101612659544539	0.464287747754954	0.607758737387024
Hsc70-1	11.4810335983331	-1.72367921510366	0.507618850449364	7.77182798621651e-05	0.000379800642719732
Hsc70-2	88.5111971965261	0.231008323439559	0.213486043169834	0.251708997143036	0.393098216117405
Hsc70-5	1168.92785064653	0.0238133879337406	0.0835860360594569	0.790255013075465	0.865000418514265
Hsf	431.667283189664	0.157085010949606	0.107246849922592	0.141876968461271	0.252772368364458
Hsp22	19.4021810779464	-0.486019369205865	0.485963030416627	0.170186393482803	0.291660431833049
Hsp23	23.6490142367173	0.0866664292162413	0.481138851119847	0.78991925282251	0.864873433903869
Hsp26	16.1546614083208	-0.363112149015972	0.416049151148779	0.268672345525076	0.411809013378891
Hsp27	29.9061324654892	0.179547024155535	0.355116037295285	0.546403146213895	0.675839840745175
CG4456	16.6637980038312	-3.40950207209237	0.597514956619087	8.18086210753027e-10	8.63989937023058e-09
Hsp67Bc	1.15555523726554	-0.0983322411270886	0.61467877009451	0.654051594275081	0.765728764105884
Hsp68	14.143343694989	-0.516102461469606	0.570961526173575	0.161912936758619	0.280516284145031
Hsp83	745.670837180798	-0.551471012786495	0.241138600192179	0.013401014332107	0.0366947472024997
hth	0.491188859325066	-0.0193094708904247	0.627662459332442	0.89142871602257	NA
Ide	743.687462562215	-0.260653378795698	0.106246030719792	0.0128681157738699	0.0355169337003654
Idh	3733.46729248353	-0.483112593934506	0.0688714829455022	1.60121710083113e-12	2.32359825090074e-11
ImpE1	0.669013764895334	0.0136080213653323	0.624805916515112	0.946432539017865	NA
ImpE2	0.501457698641272	0.0509115492600572	0.648161453308693	0.667307579231922	NA
ImpE3	3.19522051138877	0.0112829870094966	0.554988998667498	0.97285409641284	0.985424610246868
ImpL1	3.18772054794165	-1.80815733360428	1.74479764287008	0.010471273778123	0.0297435808027071
ImpL2	14.7832294632158	0.770641117403914	0.628923735285377	0.0600878523112073	0.128057183008526
Ldh	311.791562315582	-1.83823551790331	0.315041591602175	5.95599452286714e-10	6.40585323223221e-09
in	0.144610311095561	-0.0502877888325273	0.649227040707645	0.621537981690078	NA
inaD	0.215536835658683	0.0414664540863962	0.646865628171896	0.809964361044827	NA
inv	8.129092527235	0.492898776740276	0.552116945291126	0.177857021720213	0.302285380679593
ix	111.09802003438	0.179373111221728	0.190783525664231	0.324850490676946	0.471855421414994
janA	318.755579998928	0.713662098251662	0.141794595381335	2.4117920293197e-07	1.79973175573572e-06
Jon44E	2.17766339364624	-0.148139554562523	0.652351891583861	0.350095025736133	0.499414700130532
Jra	388.002052944438	0.241259482708838	0.118792218777842	0.038977936978934	0.0899509052466812
kar	356.915852045089	0.551546861992107	0.193698292751108	0.00284277729722115	0.00950592725069026
kay	751.367491238721	0.494330465422492	0.14609436581941	0.000503985291970662	0.00207375766241608
kel	447.453269566325	0.944406079743275	0.24431765878765	3.50786223054614e-05	0.000182697153432006
Khc	1165.06629626005	0.0957684080993921	0.0944746949092502	0.30415611292485	0.449874165080832
kkv	0.778061788173503	0.0667722099582035	0.634427177205008	0.672431044257338	NA
klar	582.879984210028	0.49662802603904	0.16538107094712	0.00187086191862768	0.00659834602469612
kn	0.248665827037961	-0.0125356534659879	0.641783600049157	0.870137403610542	NA
kni	18.7298726260201	0.203412551533554	0.384065277605653	0.514019268734322	0.648464394602194
knk	1.72038279871682	0.174788793200896	0.626570572133045	0.463980537076521	0.607665863577311
kto	500.669030473294	0.0704036517328281	0.164019510970496	0.661313833551762	0.770604284199686
Kr	0.319278966229852	0.0546591980171214	0.64880123929019	0.663131681255698	NA
ifc	399.723761992218	0.295105222907656	0.101409144862884	0.00311039382724827	0.0103056360184731
eIF4A	15461.4159425759	-0.0468158595938208	0.0393689159886088	0.225480872826271	0.361949874809155
Arpc1	175.256895320454	0.256426602877919	0.146242060003507	0.0718481500275308	0.14805781376947
Sos	199.509906299318	0.216583670329172	0.17369767848758	0.19730438722538	0.327362548649747
NimC3	0.488132750271657	-0.0381452720972806	0.633031584340155	0.764111610601998	NA
Pgant35A	252.491351667289	-0.0336073896029273	0.143627218670103	0.810239921099534	0.879212937818096
CIAPIN1	479.520561953467	0.0996346776308112	0.12265489465877	0.402311679930659	0.550112931881448
stc	1765.75412238292	-0.568708305616656	0.12892094638493	6.35934540367546e-06	3.72259141259032e-05
esg	0.420287754940827	0.0674030764330277	0.649344011690222	0.610091293270267	NA
wor	0.148254093627558	0.0452300931222465	0.647185931795971	0.809962550645832	NA
Mtr4	287.580520080351	0.10963116899271	0.12347208422207	0.37508667115555	0.522792711020601
Gli	470.714141127642	0.50792720920025	0.122818164008592	2.42825284221574e-05	0.000129393374997957
ND-B17	1062.91160701141	-0.143641534144112	0.118771633343238	0.216618846161202	0.351658775877409
wek	182.050776313649	0.507606639893948	0.148418795723392	0.000425875471595459	0.00178029526443753
Ca-alpha1D	1938.56421216317	-0.0729858069265594	0.118268555075284	0.528787375067461	0.660571578776568
Cyp303a1	151.908707164546	1.44664581407627	0.285513422476208	6.6755496918066e-08	5.41738312235831e-07
crp	719.711712048437	-0.114433608967515	0.172448025126522	0.490780544376318	0.629855739989456
mRpL4	207.836535644747	0.156607999868013	0.166150542429315	0.327864085296301	0.47505306871057
l(2)37Bb	233.929986444372	-0.0311881454422814	0.133495940712801	0.810586928299708	0.879272896261195
Catsup	3661.65872114916	-0.377001856144082	0.0929335785514634	4.26307639965859e-05	0.000217998876550127
Lim3	0.723322386559029	0.164654867154964	0.669183532294077	0.258646512794964	NA
l(2)37Cc	370.597976080111	-0.127473397341707	0.120037420934208	0.278188790753925	0.422478043717365
CG10561	87.8009464176685	-0.551828464767082	0.186315907121235	0.00191705400531725	0.00674561714781691
swm	704.086386581951	-0.322980654501686	0.134538235386925	0.0138637544851302	0.0376634473400965
AspRS	1192.39367334029	0.164851595955671	0.0991860528311094	0.0925904133242008	0.181177947225225
l(2)gl	1224.29412127551	0.158237239425784	0.144731311069682	0.262317078092699	0.405089167712608
CG5504	412.661938787669	-0.0987549018160305	0.14571321604859	0.484001785106804	0.623893808094955
dre4	508.993851719999	0.390751446620468	0.148342070330068	0.00652254339374149	0.0197206441216741
l(3)73Ah	169.470716331433	0.110805207409679	0.146130006828168	0.433856867319797	0.579899388134952
Prosbeta6	736.609200943935	-0.0977384581865727	0.109770686737418	0.347965606492008	0.497261881557081
sas	428.482455865575	-0.298284296794094	0.211271745186297	0.134437775312115	0.242128101249011
l(3)87Df	49.7998925432055	-0.00774142775936104	0.244841598556632	0.970824187126423	0.983761609662756
dco	902.167399087949	0.0478661689194075	0.111894049133536	0.662722687566794	0.771839993300337
hyd	1399.86690879606	0.221950602620852	0.170241633908147	0.176549647084946	0.30062466131753
l(3)mbn	0	NA	NA	NA	NA
l(3)mbt	396.094850802428	-0.538454843369072	0.187951845174653	0.00263521009095836	0.00890532855431499
sti	1.04793712246767	-0.0361963215352189	0.612312654341147	0.856186327562701	0.911315906325137
pho	385.3496521996	0.0480826049359846	0.148306526508904	0.739726353050425	0.829261269142774
lab	1.59317647143351	1.00733263345622	2.02973000559916	0.0138000192300594	0.0375439521378789
lace	311.141933873663	-0.0172723997525731	0.129163826847201	0.889979924628535	0.932663636559451
Lam	496.115641508581	-0.379136428169628	0.107329956397037	0.000332655924434526	0.00142749190146735
LanA	1350.58255006658	0.474000745898274	0.260638125428436	0.0468995514342172	0.104626596689644
lds	17.097891641099	-0.388999225356691	0.45553855113769	0.251533158622588	0.393031559803093
robo2	20.950341446756	0.0795410669242892	0.341212563872133	0.784721053885122	0.860669103381287
lin	234.154161159603	-0.257900519620617	0.156226453289769	0.0883682222369439	0.174714498671274
Lsp1beta	0.393564763423746	0.0109245083147306	0.632920285906271	0.94827510641517	NA
Lsp1gamma	0.636469387938498	0.000611173964600054	0.636854579599842	0.969711639817552	NA
Lsp2	7.47053145117606	0.262648420967097	0.538568447808818	0.431864149787348	0.578456049847278
lt	826.833814817714	0.138057692975651	0.0842870911124267	0.0989732657563464	0.190626320367593
Rab32	252.835906943105	0.159476804493757	0.151504127003559	0.278892085677009	0.423039182024333
Mal-A2	0.738150776342087	-0.0909455457933096	0.652834663143978	0.514696531076932	NA
Mal-A1	3.28504393008116	-0.26667355228402	0.696576511862299	0.174714522241031	0.298077008553017
Mal-A3	0.547675085771788	-0.0405504021463501	0.647317282141035	0.876354318900406	NA
sens	0.299228432621954	0.0541150928196302	0.648686289470925	0.676322357486213	NA
Kaz-m1	0.631015285034446	-0.165240029717531	0.658952404380246	0.286973269213443	NA
E(spl)m2-BFM	0.166490549579978	-0.00528633822099487	0.647135256703316	0.966150890422306	NA
RpLP1	7588.71016470619	1.09923006037228	0.189201432464916	1.73052697359748e-09	1.76629894056848e-08
E(spl)m3-HLH	0.794524875707753	0.013108085092046	0.631722460593395	0.916752341238247	NA
RpS3	7018.15845077167	0.0931765457573107	0.100904914753135	0.351894439463268	0.500961917611794
RpL32	401.716983336811	0.996402824627922	0.187285411460992	3.27774725202621e-08	2.78480336362093e-07
E(spl)m4-BFM	0	NA	NA	NA	NA
E(spl)m5-HLH	0.341470609731711	-0.0469279178734688	0.648462819039814	0.729613032834112	NA
E(spl)m6-BFM	0	NA	NA	NA	NA
E(spl)m7-HLH	0	NA	NA	NA	NA
Rcc1	112.873268248505	0.0235914007178607	0.224823904964771	0.91343683474183	0.949265230473811
mam	294.284730175568	0.276502945189481	0.223495732848946	0.186958922046438	0.313826852812608
Map205	484.785692985488	0.367597036160381	0.212902686250519	0.0670586564954399	0.140240380635678
twe	9.08513668496045	0.426702383341705	0.48567744665969	0.226853383244726	0.363615751727002
mei-S332	2.34187788208601	-0.993386930071574	1.18359362154745	0.0391820733097726	0.090339746951944
mei-W68	12.4376152823925	0.279518480332974	0.521442411517784	0.408096846928675	0.555824543085375
Men	2438.77384768101	0.785332393672515	0.0668532177731587	4.1442248767622e-32	2.33427303428887e-30
E(spl)malpha-BFM	1.69426706302647	-0.133676026482686	0.62809153866886	0.510732004995733	0.646083208449102
E(spl)mbeta-HLH	45.0460172634437	2.37538116756724	0.401727710704411	3.34058518385243e-10	3.70288771691164e-09
E(spl)mdelta-HLH	0	NA	NA	NA	NA
E(spl)mgamma-HLH	1.47929358628193	0.287546246340357	0.664340193002992	0.274866283013113	0.419070512249811
mago	248.557664218761	-0.126870156955692	0.202057603844681	0.50471752813945	0.640976644679214
Mlc1	494.268030714363	-0.196642935239142	0.165975768050159	0.204155230285153	0.33616205523783
mle	480.912503164526	0.230041145934436	0.113412586892884	0.039392327959004	0.0907144947911163
msl-3	164.107116913459	-0.297578986635649	0.163966830099387	0.059427341764816	0.126969796791138
mnd	212.501799600354	0.126622605164713	0.145560295887025	0.369478275825976	0.517408422973774
mod	3483.91396171996	-0.32748004277187	0.070130300500187	2.60241097329648e-06	1.62602572234564e-05
mor	845.325246174487	-0.226475547195569	0.148357975614022	0.116164057433488	0.216232923555506
Rpn8	525.993865521732	-0.139580126158925	0.134343072183643	0.28495413942357	0.429577969107222
Mp20	590.454657384678	-0.373699022908029	0.114740029414115	0.000892595995372156	0.00342447020626129
mr	213.690115597031	0.383859280906414	0.156302305584843	0.0108520802152374	0.0306534984980183
ms(3)K81	1.02924505238626	0.0107321291227268	0.62978666488317	0.932297192564888	0.960395796956119
sa	0.765061619517098	0.0720320552729774	0.636184100088134	0.621722948669804	NA
Acp26Aa	107765.541969374	-0.168372191617803	0.121488976079677	0.157447313820085	0.274758399338512
Acp26Ab	25089.2178015142	0.42459521009016	0.170475009542098	0.0130580090970554	0.0360018495917366
Acp95EF	134297.6253676	1.32969106906562	0.243881308970772	9.48865441358688e-09	8.70346539938656e-08
MtnA	29427.7323537142	4.93864720670128	0.16713802108018	4.31213918037164e-193	8.19737658188648e-190
mu2	52.0552446199603	0.961188734182185	0.284436840939613	0.000226540956151175	0.00101258052696231
mus201	45.1891451971178	0.0713341302099374	0.29987032524485	0.789063812124118	0.864061236663564
DNApol-zeta	76.3963662327917	0.438163819270341	0.302162723695993	0.100453684520532	0.192793997247382
mus301	10.2760449386308	-1.32018089969594	0.592331754660848	0.00361626490456705	0.011755390990248
mus304	54.5309409903242	-0.0262378741543089	0.229601649325833	0.901497547910934	0.94071460879851
DNApol-theta	17.5986524070066	-3.73231587931165	0.527777539124982	1.35149538156218e-13	2.1912091431554e-12
Blm	45.5398301299533	0.395021152019414	0.234962259765678	0.0711495077828047	0.146944326241081
