baseMean	log2FoldChange	lfcSE	pvalue	padj
cact	380.040704394492	-0.200587143831007	0.147232059269595	0.165589722992789	0.298429648987931
cad	0.386335805491637	0.0736737267561298	0.803534855227728	0.823301800050643	NA
Cam	3110.0097396514	0.729735268565756	0.0550179384865788	2.1949502037976e-40	1.11641192718647e-38
capu	242.504733042945	0.566642404126485	0.279901409777081	0.0304560239707189	0.0779634139934652
Cat	642.892125142178	0.181479726392954	0.103550505014489	0.0764051104414649	0.163797402053851
Pka-C1	1512.95935679331	-0.780909932686574	0.130282599291432	1.18326182527928e-09	1.15245851368252e-08
Pka-C2	0	NA	NA	NA	NA
CecB	0.16003998579869	-0.0625592462277399	0.805342263164539	0.84107516984677	NA
Cp190	698.654481732808	0.172621359621685	0.0980314992682091	0.0765564275093727	0.164031420395908
Cf2	456.07709390527	0.611088305924209	0.162302306922228	0.000119413154162858	0.000590764886011038
salr	5.41040888003037	4.09116632328952	2.37615406155983	0.00109959192256954	0.00448246429619494
cg	586.776255813423	0.106312297741083	0.125203256255319	0.411435430809135	0.577315276335501
Col4a1	546.468044014623	-0.0977277344680373	0.208061234647164	0.631116311226715	0.767191728283282
ChAT	0.433853910631193	0.000166665541096654	0.782474106853299	0.996843212361982	NA
chif	446.193826178987	0.204009299867214	0.201662562835768	0.295271546140612	0.459253336379353
chic	845.460894967056	0.0705764284648733	0.101122634275477	0.487575533175938	0.648534057952188
ck	922.869455882432	-0.131045327038636	0.208673039811636	0.512412917967488	0.668387081398423
cl	427.629541803248	-0.0225433091082459	0.150484676019816	0.877459702437479	0.933605606284996
eya	5.11305236783583	0.448121795039015	0.705494208397355	0.3021428077182	0.466442734744548
clt	103.283971088004	0.540971821938693	0.247656498925312	0.0213777809723357	0.0583316590205878
cn	15.0370214705999	-0.524941181465214	0.512750399793328	0.196525641528907	0.340615265563019
cni	78.1049091892476	0.828499387431607	0.248057722538604	0.000446575914870875	0.00198699472242719
cort	1.57853738410098	-0.146907683699155	0.763378654971814	0.592493363042498	0.735606788640191
cos	68.4914051996245	0.164387011965781	0.23403447867609	0.466124909189273	0.627683689792511
Cp15	0.322661422177799	-0.00682598326570034	0.805225592257819	0.998005065686919	NA
Cp16	0	NA	NA	NA	NA
Cp19	0	NA	NA	NA	NA
crc	15120.3965451963	-1.14577402116168	0.0759504867169045	7.18777467141923e-52	5.08502386299859e-50
cta	531.536934844163	-0.705078410174505	0.0958048659664862	1.22203776419461e-13	1.75783694657346e-12
cv-2	22.8200340638918	0.358379114283537	0.427927334080227	0.325588236314485	0.491032491278938
CycA	38.2607094888572	-3.40962683771866	0.498206509165653	1.73441294117973e-12	2.27993268720619e-11
CycB	0.475017636335766	-0.13859223742298	0.813538890758343	0.578062001415519	NA
Cyt-b5-r	24.2763020504789	-0.0716607332369893	0.412663993543608	0.833962771564094	0.905904283683945
D	3.29721293920607	0.383738113430863	0.748104237510925	0.342588311321555	0.508977136064212
D1	1199.78744286294	-0.477815313027192	0.0757320258458803	2.28613226572776e-10	2.43374573076518e-09
Dab	645.805826267994	0.167446260858587	0.217901602922282	0.427516184624072	0.592718857784523
Sap-r	11381.1472596263	0.156503279287102	0.0907039694382843	0.0874550814298368	0.181632090655722
Ddc	67.3714016313553	-3.66800977509099	0.430297943540586	4.83056369783102e-18	9.81499913747284e-17
SmF	102.790145508117	-0.0827758390718226	0.258837399641319	0.733880139096538	0.839955580117696
Dfd	0.144610311095561	-0.00632418755810772	0.805289864750489	0.998007320453832	NA
Dhod	505.434385962575	0.354555668385387	0.113329910105781	0.00156938325112264	0.00610952499261451
Hr3	1.48617024014425	0.410616835857647	0.853908637213592	0.215676291667525	0.364551021232988
dib	0.977163557400664	0.0720375504229679	0.761231694188996	0.7986117008586	0.881260819860933
ect	15.8278683054748	-1.78355815793976	0.717869057200254	0.00194059648647993	0.00737748991587046
Dip-B	724.082174672222	0.44155558842542	0.132612877285508	0.000718833202988048	0.00307360438772142
Dip-C	752.613246613693	0.107171294075754	0.108021619547912	0.316913850134244	0.481765353399769
Dl	1.6843938094138	-0.00440786765174571	0.726911753268897	0.988475473095296	0.999029501663311
Lar	158.14249235327	0.362417527432742	0.251554774062353	0.129186407860332	0.247475268235406
Cyp6a2	39.6819305891329	-1.37627908074193	0.481816911726851	0.000954516315036771	0.0039595127737826
DNaseII	415.676372951752	-0.603390823615958	0.221760882836644	0.00456531921401636	0.0156507991733371
Pka-C3	254.542413379046	-0.789328187188911	0.230101481625455	0.000331284696594876	0.00151613849108145
dpp	168.634488833432	0.117100711921342	0.224914617287565	0.587723961924183	0.731628920353932
Dr	194.819784231678	-0.161565289502021	0.192616842234183	0.386013565755689	0.551893729324045
Dsk	1.300445104012	-0.209859775909716	0.78197265733293	0.453306742002018	0.615629270440411
dsx	339.690736159229	0.550641238721663	0.232932868933078	0.0132390606079144	0.0391586353670809
e	3.14300845274997	0.3042782712744	0.766846075161027	0.395733443780071	0.562175549378698
bsh	0	NA	NA	NA	NA
ea	2.18086625906608	-0.768739885078045	1.14211534767121	0.0696792384877734	0.152787780758482
E(bx)	941.247662885969	-0.0259184175474004	0.153135032140072	0.87007854382969	0.929570517215628
ecd	285.401142072229	-0.492090600916568	0.133965972479184	0.000191057690621826	0.000913835862580856
ed	1229.9729427401	0.354637727932619	0.171261944824875	0.0339097312132524	0.085621521188037
Edg78E	0.712755352754922	-0.00118194161086234	0.768107079643308	0.995707127449882	NA
Edg84A	0.0482034370318538	-0.00553636198800498	0.805379783290495	0.998010427718671	NA
eEF1alpha2	25.9513572576469	0.157028466347326	0.482615260193219	0.688595351465473	0.809708223799382
eEF2	71427.8277983146	-0.144380367869735	0.0732253380936999	0.0385949326144275	0.0954084388835689
eg	0.783883818085739	-0.0827914325719784	0.810807587170595	0.500724347208943	0.659552618480026
egl	726.49046528073	0.307183886970922	0.127767642232862	0.0149347985918024	0.0432076774204457
Eh	0	NA	NA	NA	NA
MsrA	503.425900065914	1.66267688217198	0.167914745194579	8.11816595293461e-24	2.34853410578948e-22
Eip55E	1605.62948886341	0.131090194177656	0.135241101600983	0.32428614326667	0.489733119910969
Eip74EF	282.040623703436	0.0363695664181774	0.149630868016924	0.799044669795695	0.881384212664791
emc	237.130320112409	0.154286102695841	0.138475397320236	0.259424011529839	0.418065367099857
ems	1.03719618086177	0.0700274358789986	0.76227058762108	0.791771826992627	0.876393344237085
en	0.675209917975851	-0.142072776487268	0.807321745998964	0.724844237887422	NA
ena	122.308046420123	0.564037965972119	0.215707924682901	0.00653829866759469	0.0214145792218947
Eno	4789.39285485908	0.585052187446285	0.0540211662233679	1.87019444160609e-27	6.24628890325263e-26
E(Pc)	821.018353317237	0.33523536255803	0.18898513859921	0.0674747853126573	0.148708235429935
esc	52.3107288335634	-2.29130363759001	0.421172231309947	7.39923549674608e-09	6.62610479121726e-08
E(spl)m8-HLH	0.158144151210188	-0.00595480895178567	0.805284789307915	0.998007481622813	NA
eve	0	NA	NA	NA	NA
exu	6.62409449946695	-0.106890874083207	0.747566463490261	0.727851339510457	0.836199387134043
eyg	351.533721996777	0.181536597978148	0.208073770203178	0.375223827131205	0.542245463831947
E(z)	256.003948064912	0.222910295974042	0.135040876657308	0.0941386041794482	0.192330432587153
Fbp1	0	NA	NA	NA	NA
Fbp2	0	NA	NA	NA	NA
fj	0.682971594882906	-0.0529711152939062	0.786068106576852	0.775569741838118	NA
fl(2)d	390.768390498686	0.087242321285408	0.13567067390176	0.512228186490321	0.668258130304724
FMRFa	0.148254093627558	0.0736984952486468	0.805313560927135	0.844969742777111	NA
for	2319.37129188924	-0.110688718226983	0.154523416832508	0.464035200079888	0.625410794427033
FER	294.685232790448	-0.260745702210341	0.182828471772794	0.144225698219582	0.269281282040497
dup	86.8377927447894	0.403161099373715	0.233847849394351	0.071406433841997	0.15521923691576
ft	49.0193058647244	0.851412410211178	0.554523757033738	0.0506045169222337	0.118416823129893
ftz	1.77022052662873	0.39808910472941	0.78680773354151	0.316967181882141	0.481765353399769
ftz-f1	266.142519567316	-0.0561476609501112	0.193671444292857	0.764020037938864	0.857827721142727
fy	88.8444929509884	-0.572603649300866	0.253582921077001	0.0171039992272851	0.0484505611769452
fz	319.187761719658	0.161284407607512	0.163758285643108	0.313979352012147	0.478532572925682
fzy	0.400700068673877	-0.103933256330379	0.805908183939999	0.783492548338428	NA
Gal	62.0309273621131	-0.151492022002329	0.241557208331033	0.505613969262577	0.663410539335925
Gdh	357.36867160204	-0.655316976624701	0.157952557440117	2.22328156861656e-05	0.000125282962831094
gdl	63.6741055047927	-2.92125684840402	0.537414821618482	4.81933692785652e-09	4.39672684320978e-08
Galphai	210.517414876076	-0.361730670065224	0.241003603292484	0.113621811351897	0.224360552129018
DCTN1-p150	594.771813057174	-0.256753244426841	0.136729121717661	0.054560762399417	0.125359271624524
Gld	64474.6895096216	-0.93058627449962	0.0945575103082349	3.54394983678849e-23	9.47732564600964e-22
Glt	35.0299922923597	-0.485198463520304	0.364899220636453	0.134972964863516	0.2563728612565
gnu	1.43194198243851	-0.311383557707494	0.85170478286243	0.208893898867792	0.356885251589278
Galphao	188.695947385796	-0.473666665581701	0.172130751813748	0.00476115602950824	0.0162648446978196
Galphas	198.184421535555	0.258686630446086	0.208501452680058	0.19813790607802	0.342570358831182
Got1	1299.82222169101	0.416945856276537	0.101593784560602	3.50264453734384e-05	0.000191819702952919
Got2	850.108029281538	0.253026273438419	0.131859291351976	0.0524192236834827	0.121587600210093
Gpdh1	639.461630153627	0.305362121298829	0.111950565028073	0.00587525829654782	0.0194973390463689
grau	176.653583269744	0.180485327525964	0.165028347958472	0.264301714580297	0.423383273541349
Grd	38.2685502259858	-0.61242731481675	0.400823117922484	0.0794689909616373	0.168463003994405
grn	0.426139660325456	0.077945985494352	0.803674269710028	0.818587840708903	NA
gro	347.085637609354	0.537206934364981	0.139515154258708	8.80810624268092e-05	0.000444518046566426
Gs1	52.8631983959389	-0.428603392496512	0.381254849790086	0.200592326955059	0.345893722053269
gsb-n	6.28171082166263	-0.407284188891078	0.667481129793658	0.339335418551319	0.505592231890937
gsb	0.590872871395635	-0.128792261314468	0.806581891414723	0.745457458771291	NA
GstD1	2732.01900945834	-0.12446828901086	0.147501923374524	0.385556249098292	0.551543884279947
h	1360.91241290548	-0.200900958167531	0.128852430201804	0.11400840929907	0.22483868250516
H	422.654224968388	0.252015682629997	0.150222445037386	0.0866158653022582	0.180370528172912
H2.0	0	NA	NA	NA	NA
halo	0	NA	NA	NA	NA
hay	206.859258799314	0.0455647760663191	0.140500357624071	0.741474157473803	0.843438062939217
hb	32.621928216217	0.0639955992391462	0.401663637229841	0.855524616114064	0.920715331572347
her	118.253629881587	-0.243203054887898	0.20171644855321	0.212438218744199	0.361274960285698
Hex-C	22.5850764480709	0.248000077805217	0.512789764196467	0.536222448516401	0.686442358011948
His2Av	654.129866593766	-0.400804969164594	0.130657075205959	0.00184631558157356	0.00705006273592025
hook	374.449784511732	0.413687062783428	0.116180072702491	0.00033548511454027	0.0015321274421082
Hn	5.97389548774171	-0.121747129861309	0.606381421287522	0.759376815943626	0.854723018028608
Hrb98DE	1212.77072209732	0.326339790141237	0.10679580242921	0.00207031878491735	0.00780582402336571
Hsc70-1	11.4810335983331	1.82492891523591	0.808672319601041	0.00433459538967915	0.0149520484585475
Hsc70-2	88.5111971965261	-2.54697196382486	0.324907138858101	7.63932383717132e-16	1.31234477043857e-14
Hsc70-5	1168.92785064653	-0.104760334678664	0.0891934823285384	0.241917196200422	0.397676303513241
Hsf	431.667283189664	0.0515018233170102	0.118488136506973	0.659721376243435	0.789786247225033
Hsp22	19.4021810779464	-0.286456385594564	0.564372053601275	0.488980821546033	0.649541492691368
Hsp23	23.6490142367173	-3.04545701389128	1.18786062038283	0.0017471042516874	0.00671197452676941
Hsp26	16.1546614083208	0.418118302303752	0.533967774529071	0.309730288845614	0.474192624000899
Hsp27	29.9061324654892	1.26273691307828	0.488762106813491	0.00261854748056667	0.00959846278557222
CG4456	16.6637980038312	2.42560619384498	1.13148112328776	0.0058588657837951	0.0194595362908636
Hsp67Bc	1.15555523726554	-0.00672627214889166	0.762640360866767	0.995284271761996	0.999029501663311
Hsp68	14.143343694989	-0.486425395195474	0.661274995290388	0.269283059364261	0.429330212655743
Hsp83	745.670837180798	-0.524731673300728	0.245483336355191	0.0243300420484684	0.0649747382365069
hth	0.491188859325066	0.206500753867358	0.821628501089144	0.489021118451278	NA
Ide	743.687462562215	-0.0971309562173294	0.114512079339912	0.391410048223857	0.557969041084091
Idh	3733.46729248353	-0.396174322521338	0.0717785585282252	2.26847443800837e-08	1.89616198459518e-07
ImpE1	0.669013764895334	-0.2666271359685	0.845417329872125	0.324110738615353	NA
ImpE2	0.501457698641272	0.0836403437153363	0.807313404767866	0.702654761586987	NA
ImpE3	3.19522051138877	1.6772385774036	1.79210132771363	0.0216878743083142	0.0589916245603987
ImpL1	3.18772054794165	0.106960255716092	0.733688986882852	0.735685481034227	0.840285652248416
ImpL2	14.7832294632158	0.738147930736756	0.626386330221305	0.106569376374425	0.213008379999241
Ldh	311.791562315582	3.56733399096884	0.360857138471228	3.92105920335481e-24	1.16910661764395e-22
in	0.144610311095561	-0.00632418755810772	0.805289864750489	0.998007320453832	NA
inaD	0.215536835658683	-0.0635895158810609	0.80556278317317	0.841073343428377	NA
inv	8.129092527235	-0.302824091308379	0.565763984832865	0.462422950733831	0.624210824390403
ix	111.09802003438	-0.589029114808566	0.218219807436911	0.00507126688258713	0.0171884141464691
janA	318.755579998928	-0.739533808963457	0.150910221736999	6.30200275314076e-07	4.40235057674519e-06
Jon44E	2.17766339364624	0.209388350358721	0.821151547126447	0.471304804815105	0.633096755448174
Jra	388.002052944438	-0.105615497396527	0.129848294556455	0.406519030631639	0.5728958885142
kar	356.915852045089	-0.152854898464143	0.196087755367469	0.419118840788738	0.584827473376001
kay	751.367491238721	0.0702957247724228	0.148819693005123	0.632859415512246	0.768556799549984
kel	447.453269566325	-0.775956136831165	0.244346920239665	0.000827330321678436	0.00348392021823679
Khc	1165.06629626005	-0.0525318720156174	0.0996029607203317	0.597030983746246	0.739675033289926
kkv	0.778061788173503	0.000343905673754916	0.776247860762748	0.996338226280064	0.999029501663311
klar	582.879984210028	-0.197925954614335	0.168493750893325	0.228273858119415	0.381289367650845
kn	0.248665827037961	0.0709950770813817	0.804545612984715	0.838910796939145	NA
kni	18.7298726260201	-1.31245501701417	0.551447121921781	0.00419723273037293	0.014562133351655
knk	1.72038279871682	-0.344270049089422	0.8141084524413	0.303259371593332	0.467412245937673
kto	500.669030473294	-0.195289959771973	0.172359940169966	0.245355025871611	0.401726439750986
Kr	0.319278966229852	0.0899201595042669	0.808703978079244	0.69450940252006	NA
ifc	399.723761992218	-0.581280247712664	0.114665988338451	2.94743652885153e-07	2.14765459433733e-06
eIF4A	15461.4159425759	-0.126083570642027	0.0402869027036299	0.00163774576717305	0.00633610937397023
Arpc1	175.256895320454	-0.238876680186852	0.164683753297035	0.138023299043029	0.260513537024704
Sos	199.509906299318	0.318854037074339	0.188849695154168	0.0820246341945947	0.172751205223907
NimC3	0.488132750271657	-0.173032591928835	0.817359707647774	0.533308292952911	NA
Pgant35A	252.491351667289	-0.0803454504595552	0.159723727529661	0.608077242950049	0.750405503431221
CIAPIN1	479.520561953467	-0.30252830075235	0.133191562461615	0.0210500286485041	0.0576394521261996
stc	1765.75412238292	-0.312059267543678	0.131588658013952	0.0160040546033912	0.0458049109685879
esg	0.420287754940827	-0.100931964859556	0.809705728602641	0.644725009799786	NA
wor	0.148254093627558	0.0736984952486468	0.805313560927135	0.844969742777111	NA
Mtr4	287.580520080351	-0.123795185446225	0.137466669796131	0.360917670406325	0.527349100845291
Gli	470.714141127642	-0.410933444057318	0.130930715197277	0.00144755340891515	0.00570084039887534
ND-B17	1062.91160701141	-0.0246503601739914	0.124003881125718	0.818175066754342	0.894875385731875
wek	182.050776313649	-0.962182168335801	0.169138263766015	5.85315730501374e-09	5.30259256666087e-08
Ca-alpha1D	1938.56421216317	1.07580014055831	0.123249735700403	1.02555183772234e-18	2.16283046101769e-17
Cyp303a1	151.908707164546	-0.0848862375687862	0.268974169463615	0.738473838955169	0.841406063652874
crp	719.711712048437	0.921835509406789	0.182969266746237	2.34228284158267e-07	1.73266588148254e-06
mRpL4	207.836535644747	-0.178222818419696	0.181285984365857	0.313281547790791	0.477749756007826
l(2)37Bb	233.929986444372	0.148775982948413	0.150564653577857	0.315361787055348	0.480075396491534
Catsup	3661.65872114916	-0.519728284139462	0.0953959453285441	3.86455849848936e-08	3.13455481827625e-07
Lim3	0.723322386559029	-0.00195869442698782	0.772753748556171	0.974065169330808	0.999029501663311
l(2)37Cc	370.597976080111	-0.0335443226781326	0.132464457876708	0.796475227490522	0.879921950643277
CG10561	87.8009464176685	-0.234148104889216	0.223743142537542	0.277292262514852	0.438862799855721
swm	704.086386581951	0.0648267369787218	0.141618489497892	0.644892470504654	0.778190914167657
AspRS	1192.39367334029	-0.37108089024755	0.104496397987145	0.000338152334858361	0.00154249793075485
l(2)gl	1224.29412127551	-0.491537710325661	0.149905771935476	0.00082986646088545	0.00349271000465688
CG5504	412.661938787669	0.0169772083532737	0.155678766498022	0.917358862662262	0.960980309522109
dre4	508.993851719999	-0.383130353609767	0.154645507911145	0.0109962719101826	0.0334818269024481
l(3)73Ah	169.470716331433	-0.912932280501778	0.173824177127773	7.29825311481391e-08	5.74266994332475e-07
Prosbeta6	736.609200943935	-0.0421854461706569	0.117263881754984	0.7136907078565	0.825373917155489
sas	428.482455865575	-0.192839516628458	0.218967896265228	0.358666578756885	0.52554007077501
l(3)87Df	49.7998925432055	-0.0597921882121641	0.283226953779274	0.821956062003379	0.897497134069075
dco	902.167399087949	-0.207121086958175	0.118185883708186	0.0767474410143381	0.16430497550855
hyd	1399.86690879606	-0.0821519976218336	0.173359605291828	0.625801543943612	0.762842671517731
l(3)mbn	0	NA	NA	NA	NA
l(3)mbt	396.094850802428	-0.24724094613582	0.196450862285699	0.194597486357261	0.337819767686197
sti	1.04793712246767	0.303451532975935	0.844544353300794	0.366875730859668	0.533649894869147
pho	385.3496521996	-0.488137782696083	0.160664985093561	0.00188836030370761	0.00719648378229805
lab	1.59317647143351	-1.56286089121931	2.60232356620231	0.0190209154990856	0.0529927828139459
lace	311.141933873663	0.323990202827506	0.143538376341139	0.0217571748293462	0.0591387825784045
Lam	496.115641508581	0.522773415878398	0.119292474773971	8.91973922062821e-06	5.42716267513126e-05
LanA	1350.58255006658	-0.254217502589631	0.259554705104326	0.297423020224331	0.461156792864265
lds	17.097891641099	-0.759753923393556	0.598474126269127	0.0922806255787071	0.189229994269697
robo2	20.950341446756	-0.276903660597832	0.409004305684475	0.431348291540534	0.595802698751941
lin	234.154161159603	0.0205970217882824	0.172824635591282	0.908735937201711	0.955139556340357
Lsp1beta	0.393564763423746	0.0053946493938607	0.783050435340347	0.99689125628034	NA
Lsp1gamma	0.636469387938498	0.136950462967056	0.815151977898943	0.510555562977383	NA
Lsp2	7.47053145117606	0.33988169308284	0.62556984805565	0.42385902711184	0.589309323374709
lt	826.833814817714	-0.327653879375788	0.0921140233536453	0.000341943858562275	0.00155614450721148
Rab32	252.835906943105	0.0153520744137748	0.163760836520132	0.926035440255942	0.966265459382105
Mal-A2	0.738150776342087	-0.0115072578378109	0.804597665741938	0.997300185955346	0.999029501663311
Mal-A1	3.28504393008116	0.271897753615234	0.818589816458724	0.300540988355866	0.464972161309214
Mal-A3	0.547675085771788	-0.0103997544559052	0.804817360722475	0.998002402386209	NA
sens	0.299228432621954	-0.0728320352124089	0.807674499497356	0.706021649668316	NA
Kaz-m1	0.631015285034446	0.142023128384394	0.804632988123994	0.714675819615847	NA
E(spl)m2-BFM	0.166490549579978	-0.00632606260843278	0.805284835851294	0.998007345531909	NA
RpLP1	7588.71016470619	0.0766340852930256	0.183917503997263	0.68689967156379	0.808325002889674
E(spl)m3-HLH	0.794524875707753	-0.00491008312767274	0.781391870692143	0.996740306209683	0.999029501663311
RpS3	7018.15845077167	-0.179477981836546	0.102168876949208	0.0751420289262319	0.161713293446885
RpL32	401.716983336811	-0.147960363750688	0.185534865053471	0.408709015021928	0.575044938510331
E(spl)m4-BFM	0	NA	NA	NA	NA
E(spl)m5-HLH	0.341470609731711	-0.010225472601662	0.804818217399283	0.998002540196432	NA
E(spl)m6-BFM	0	NA	NA	NA	NA
E(spl)m7-HLH	0	NA	NA	NA	NA
Rcc1	112.873268248505	1.60948015408227	0.270373536945727	5.58578738401138e-10	5.65997362270528e-09
mam	294.284730175568	-0.432157694920216	0.235943431283549	0.0542443768829642	0.124890455888529
Map205	484.785692985488	-0.207242388844888	0.217791044270953	0.319655639187489	0.484904519328857
twe	9.08513668496045	-1.15435954236591	0.707591813719055	0.0274362450254969	0.0715272558755164
mei-S332	2.34187788208601	0.281366398802599	0.782846194597109	0.382168544091955	0.548816314841039
mei-W68	12.4376152823925	-0.00954261466348343	0.558992294030169	0.976904408692953	0.999029501663311
Men	2438.77384768101	-0.628156642652813	0.069360050088535	9.21446794258546e-20	2.01424127891011e-18
E(spl)malpha-BFM	1.69426706302647	0.497030800794373	0.984093881385314	0.0995152456874238	0.201285907465956
E(spl)mbeta-HLH	45.0460172634437	-0.698676967103567	0.364399361914745	0.0317488671634085	0.0808209631225532
E(spl)mdelta-HLH	0	NA	NA	NA	NA
E(spl)mgamma-HLH	1.47929358628193	0.623259203636074	0.989102773198728	0.111368507671005	0.220644125688076
mago	248.557664218761	-0.609913564047028	0.221292324711949	0.00401394982814019	0.0140137090904383
Mlc1	494.268030714363	0.0848412492166955	0.173606101834026	0.615665577226999	0.755552713027202
mle	480.912503164526	-0.228600061874981	0.122241276659146	0.0568999361332235	0.129699854419668
msl-3	164.107116913459	1.10165150876006	0.195496118550292	6.62823019602385e-09	5.95622256183114e-08
mnd	212.501799600354	-0.807567502798115	0.169244158207517	1.02229592177646e-06	6.97851479233722e-06
mod	3483.91396171996	0.256090197930357	0.0726324005624124	0.000403521695168747	0.00180887432707557
mor	845.325246174487	0.0311151005219368	0.153713865496922	0.837981510956769	0.908620888709151
Rpn8	525.993865521732	-0.313680574486688	0.144383270512615	0.0271976856076482	0.071095864762754
Mp20	590.454657384678	-0.102629180160096	0.123236915471951	0.400178234648726	0.566524835735198
mr	213.690115597031	-0.317852170199002	0.170324040052038	0.0554331837344316	0.126914102918902
ms(3)K81	1.02924505238626	0.1540947729437	0.805706424757877	0.695568800167977	0.813605351406462
sa	0.765061619517098	-0.112199815060512	0.788290539957267	0.588607288522191	0.732183810626548
Acp26Aa	107765.541969374	-0.53046588349759	0.122761872015532	1.1904783503916e-05	7.07738924579635e-05
Acp26Ab	25089.2178015142	0.108131584053801	0.169996314294813	0.51708555965155	0.672228504044163
Acp95EF	134297.6253676	-0.789600162202966	0.239346880500325	0.000524675213242379	0.0023094018718621
MtnA	29427.7323537142	-2.81679857231195	0.166167142744116	1.00348894622754e-65	1.01417545188866e-63
mu2	52.0552446199603	-0.43525013898212	0.292521928204244	0.109149406928721	0.217233174196394
mus201	45.1891451971178	0.241043399677811	0.342045647494533	0.437626933544721	0.600955143258342
DNApol-zeta	76.3963662327917	-1.14735355968009	0.34843586063895	0.000321723517648807	0.00147882599783994
mus301	10.2760449386308	1.82582970615952	0.867001071060624	0.00556109476816012	0.0185975244889652
mus304	54.5309409903242	0.13268492817944	0.269111511833449	0.601976561335869	0.744884973813918
DNApol-theta	17.5986524070066	3.10737246311104	1.31412027442012	0.0016830053540608	0.00648694782828191
